IATA_Code,Airport_Name,City,Country,Country_Code,Airport_Type
LSE,La Crosse Regional Airport,La Crosse,US,US,medium_airport
LFT,Lafayette Regional Airport,Lafayette,US,US,medium_airport
JHM,Kapalua Airport,Lahaina,US,US,medium_airport
LCH,Lake Charles Regional Airport,Lake Charles,US,US,medium_airport
HII,Lake Havasu City Airport,Lake Havasu City,US,US,medium_airport
NEL,Lakehurst Maxfield Field Airport,Lakehurst,US,US,medium_airport
LAL,Lakeland Linder International Airport,Lakeland,US,US,medium_airport
LAA,Southeast Colorado Regional Airport,Lamar,US,US,medium_airport
LNY,Lanai Airport,Lanai City,US,US,medium_airport
WJF,General William J Fox Airfield,Lancaster,US,US,medium_airport
LNS,Lancaster Airport,Lancaster,US,US,medium_airport
LND,Hunt Field,Lander,US,US,medium_airport
LAN,Capital Region International Airport,Lansing,US,US,medium_airport
LAR,Laramie Regional Airport,Laramie,US,US,medium_airport
LRD,Laredo International Airport,Laredo,US,US,medium_airport
LRU,Las Cruces International Airport,Las Cruces,US,US,medium_airport
LAS,Harry Reid International Airport,Las Vegas,US,US,large_airport
LVS,Las Vegas Municipal Airport,Las Vegas,US,US,medium_airport
LSV,Nellis Air Force Base,Las Vegas,US,US,medium_airport
VGT,North Las Vegas Airport,Las Vegas,US,US,medium_airport
LBE,Arnold Palmer Regional Airport,Latrobe,US,US,medium_airport
LWM,Lawrence Municipal Airport,Lawrence,US,US,medium_airport
LAW,Lawton Fort Sill Regional Airport,Lawton,US,US,medium_airport
LEB,Lebanon Municipal Airport,Lebanon,US,US,medium_airport
LEE,Leesburg International Airport,Leesburg,US,US,medium_airport
NLC,Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,US,US,medium_airport
LWB,Greenbrier Valley Airport,Lewisburg,US,US,medium_airport
LWS,Lewiston Nez Perce County Airport,Lewiston,US,US,medium_airport
LWT,Lewistown Municipal Airport,Lewistown,US,US,medium_airport
LEX,Blue Grass Airport,Lexington,US,US,medium_airport
LBL,Liberal Mid-America Regional Airport,Liberal,US,US,medium_airport
LIH,Lihue Airport,"Lihue, Kauai",US,US,large_airport
LNK,Lincoln Airport,Lincoln,US,US,medium_airport
LIT,Bill & Hillary Clinton National Airport-Adams Field,Little Rock,US,US,medium_airport
LVM,Mission Field,Livingston,US,US,medium_airport
LGU,Logan-Cache Airport,Logan,US,US,medium_airport
VBG,Vandenberg Space Force Base,Lompoc,US,US,medium_airport
LOZ,London-Corbin Airport-Magee Field,London,US,US,medium_airport
LGB,Long Beach International Airport,Long Beach,US,US,large_airport
GGG,East Texas Regional Airport,Longview,US,US,medium_airport
LAX,Los Angeles International Airport,Los Angeles,US,US,large_airport
LOU,Bowman Field,Louisville,US,US,medium_airport
SDF,Louisville Muhammad Ali International Airport,Louisville,US,US,large_airport
FNL,Northern Colorado Regional Airport,Loveland,US,US,medium_airport
LOL,Derby Field,Lovelock,US,US,medium_airport
LBB,Lubbock Preston Smith International Airport,Lubbock,US,US,medium_airport
LFK,Angelina County Airport,Lufkin,US,US,medium_airport
LBT,Lumberton Regional Airport,Lumberton,US,US,medium_airport
LYH,Lynchburg Regional Airport - Preston Glenn Field,Lynchburg,US,US,medium_airport
MCN,Middle Georgia Regional Airport,Macon,US,US,medium_airport
MSN,Dane County Regional Truax Field,Madison,US,US,medium_airport
MMH,Mammoth Yosemite Airport,Mammoth Lakes,US,US,medium_airport
MNZ,Manassas Regional Airport-Harry P. Davis Field,Manassas,US,US,medium_airport
MHT,Manchester-Boston Regional Airport,Manchester,US,US,medium_airport
MHK,Manhattan Regional Airport,Manhattan,US,US,medium_airport
MFD,Mansfield Lahm Regional Airport,Mansfield,US,US,medium_airport
MTH,Florida Keys Marathon International Airport,Marathon,US,US,medium_airport
MGE,Dobbins Air Reserve Base,Marietta,US,US,medium_airport
MWA,Veterans Airport of Southern Illinois,Marion,US,US,medium_airport
MRB,Eastern WV Regional Airport-Shepherd Field,Martinsburg,US,US,medium_airport
MYV,Yuba County Airport,Marysville,US,US,medium_airport
MCW,Mason City Municipal Airport,Mason City,US,US,medium_airport
MSS,Massena International Airport Richards Field,Massena,US,US,medium_airport
MLC,Mc Alester Regional Airport,Mc Alester,US,US,medium_airport
MFE,McAllen Miller International Airport,McAllen,US,US,medium_airport
MYL,McCall Municipal Airport,McCall,US,US,medium_airport
MCB,McComb-Pike County Airport - John E Lewis Field,McComb,US,US,medium_airport
MCK,McCook Ben Nelson Regional Airport,McCook,US,US,medium_airport
MCG,McGrath Airport,McGrath,US,US,medium_airport
MFR,Rogue Valley International-Medford Airport,Medford,US,US,medium_airport
MYU,Mekoryuk Airport,Mekoryuk,US,US,medium_airport
MLB,Melbourne Orlando International Airport,Melbourne,US,US,medium_airport
MEM,Memphis International Airport,Memphis,US,US,large_airport
MER,Castle Airport,Merced,US,US,medium_airport
MCE,Merced Regional Macready Field,Merced,US,US,medium_airport
DRA,Desert Rock Airport,Mercury,US,US,medium_airport
MEI,Key Field - Meridian Regional Airport,Meridian,US,US,medium_airport
AZA,Mesa Gateway Airport,Mesa,US,US,medium_airport
MFH,Mesquite Airport,Mesquite,US,US,medium_airport
ANN,Annette Island Airport,Metlakatla,US,US,medium_airport
TMB,Miami Executive Airport,Miami,US,US,medium_airport
MIA,Miami International Airport,Miami,US,US,large_airport
OPF,Miami-Opa Locka Executive Airport,Miami,US,US,medium_airport
MGC,Michigan City Municipal Airport,Michigan City,US,US,medium_airport
MAF,Midland International Air and Space Port,Midland,US,US,medium_airport
MLS,Miles City Airport - Frank Wiley Field,Miles City,US,US,medium_airport
NQA,Millington-Memphis Airport,Millington,US,US,medium_airport
MIV,Millville Municipal Airport,Millville,US,US,medium_airport
NSE,Whiting Field Naval Air Station - North,Milton,US,US,medium_airport
MKE,General Mitchell International Airport,Milwaukee,US,US,large_airport
MWL,Mineral Wells Regional Airport,Mineral Wells,US,US,medium_airport
MSP,Minneapolis–Saint Paul International Airport - Wold–Chamberlain Field,Minneapolis,US,US,large_airport
MIB,Minot Air Force Base,Minot,US,US,medium_airport
MOT,Minot International Airport,Minot,US,US,medium_airport
MSO,Missoula Montana Airport,Missoula,US,US,medium_airport
CNY,Canyonlands Regional Airport,Moab,US,US,medium_airport
BFM,Mobile Downtown Airport,Mobile,US,US,medium_airport
MOB,Mobile Regional Airport,Mobile,US,US,medium_airport
MBG,Mobridge Municipal Airport,Mobridge,US,US,medium_airport
MOD,Modesto City Co-Harry Sham Field,Modesto,US,US,medium_airport
MHV,Mojave Air &  Space Port,Mojave,US,US,medium_airport
MLI,Quad City International Airport,Moline,US,US,medium_airport
MLU,Monroe Regional Airport,Monroe,US,US,medium_airport
MRY,Monterey Regional Airport,Monterey,US,US,medium_airport
MXF,Maxwell Air Force Base,Montgomery,US,US,medium_airport
MGM,Montgomery Regional (Dannelly Field) Airport,Montgomery,US,US,medium_airport
MTJ,Montrose Regional Airport,Montrose,US,US,medium_airport
MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,Morgantown,US,US,medium_airport
MMU,Morristown Municipal Airport,Morristown,US,US,medium_airport
PIB,Hattiesburg Laurel Regional Airport,Moselle,US,US,medium_airport
MWH,Grant County International Airport,Moses Lake,US,US,medium_airport
CWA,Central Wisconsin Airport,Mosinee,US,US,medium_airport
MTC,Selfridge Air National Guard Base Airport,Mount Clemens,US,US,medium_airport
MUO,Mountain Home Air Force Base,Mountain Home,US,US,medium_airport
WMH,Ozark Regional Airport,Mountain Home,US,US,medium_airport
NUQ,Moffett Federal Airfield,Mountain View,US,US,medium_airport
MIE,Delaware County Johnson Field,Muncie,US,US,medium_airport
MDH,Southern Illinois Airport,Murphysboro,US,US,medium_airport
MSL,Northwest Alabama Regional Airport,Muscle Shoals,US,US,medium_airport
MKG,Muskegon County Airport,Muskegon,US,US,medium_airport
MYR,Myrtle Beach International Airport,Myrtle Beach,US,US,large_airport
ACK,Nantucket Memorial Airport,Nantucket,US,US,medium_airport
APF,Naples Municipal Airport,Naples,US,US,medium_airport
BNA,Nashville International Airport,Nashville,US,US,large_airport
EED,Needles Airport,Needles,US,US,medium_airport
ENN,Nenana Municipal Airport,Nenana,US,US,medium_airport
EWB,New Bedford Regional Airport,New Bedford,US,US,medium_airport
EWN,Coastal Carolina Regional Airport,New Bern,US,US,medium_airport
HVN,Tweed New Haven Airport,New Haven,US,US,medium_airport
ARA,Acadiana Regional Airport,New Iberia,US,US,medium_airport
NEW,Lakefront Airport,New Orleans,US,US,medium_airport
MSY,Louis Armstrong New Orleans International Airport,New Orleans,US,US,large_airport
NBG,New Orleans NAS JRB-Alvin Callender Field,New Orleans,US,US,medium_airport
RNH,New Richmond Regional Airport,New Richmond,US,US,medium_airport
JFK,John F. Kennedy International Airport,New York,US,US,large_airport
LGA,LaGuardia Airport,New York,US,US,large_airport
EWR,Newark Liberty International Airport,Newark,US,US,large_airport
SWF,New York Stewart International Airport,Newburgh,US,US,medium_airport
ONP,Newport Municipal Airport,Newport,US,US,medium_airport
NPT,Newport State Airport,Newport,US,US,medium_airport
PHF,Newport News Williamsburg International Airport,Newport News,US,US,medium_airport
FAF,Felker Army Air Field,Newport News (Fort Eustis),US,US,medium_airport
IAG,Niagara Falls International Airport,Niagara Falls,US,US,medium_airport
OLS,Nogales International Airport,Nogales,US,US,medium_airport
OME,Nome Airport,Nome,US,US,medium_airport
OFK,Karl Stefan Memorial Airport,Norfolk,US,US,medium_airport
ORF,Norfolk International Airport,Norfolk,US,US,large_airport
NGU,Norfolk Naval Station (Chambers Field),Norfolk,US,US,medium_airport
OTH,Southwest Oregon Regional Airport,North Bend,US,US,medium_airport
NCO,Quonset State Airport,North Kingstown,US,US,medium_airport
CRE,Grand Strand Airport,North Myrtle Beach,US,US,medium_airport
LBF,North Platte Regional Airport Lee Bird Field,North Platte,US,US,medium_airport
ORT,Northway Airport,Northway,US,US,medium_airport
OWD,Norwood Memorial Airport,Norwood,US,US,medium_airport
NUI,Nuiqsut Airport,Nuiqsut,US,US,medium_airport
NUW,Whidbey Island Naval Air Station (Ault Field),Oak Harbor,US,US,medium_airport
OAK,San Francisco Bay Oakland International Airport,Oakland,US,US,large_airport
OCE,Ocean City Municipal Airport,Ocean City,US,US,medium_airport
OCN,Oceanside Municipal Airport,Oceanside,US,US,medium_airport
HIF,Hill Air Force Base,Ogden,US,US,medium_airport
OGD,Ogden Hinckley Airport,Ogden,US,US,medium_airport
OGS,Ogdensburg International Airport,Ogdensburg,US,US,medium_airport
OKC,OKC Will Rogers World Airport,Oklahoma City,US,US,large_airport
TIK,Tinker Air Force Base,Oklahoma City,US,US,medium_airport
OLM,Olympia Regional Airport,Olympia,US,US,medium_airport
OMA,Eppley Airfield,Omaha,US,US,large_airport
OFF,Offutt Air Force Base,Omaha,US,US,medium_airport
ONT,Ontario International Airport,Ontario,US,US,large_airport
OGB,Orangeburg Municipal Airport,Orangeburg,US,US,medium_airport
ONO,Ontario Municipal Airport,Oregon,US,US,medium_airport
ISM,Kissimmee Gateway Airport,Orlando,US,US,medium_airport
ORL,Orlando Executive Airport,Orlando,US,US,medium_airport
MCO,Orlando International Airport,Orlando,US,US,large_airport
SFB,Orlando Sanford International Airport,Orlando,US,US,large_airport
OSH,Wittman Regional Airport,Oshkosh,US,US,medium_airport
OTM,Ottumwa Regional Airport,Ottumwa,US,US,medium_airport
OWB,Owensboro Daviess County Airport,Owensboro,US,US,medium_airport
UOX,University Oxford Airport,Oxford,US,US,medium_airport
OXR,Oxnard Airport,Oxnard,US,US,medium_airport
PAH,Barkley Regional Airport,Paducah,US,US,medium_airport
PGA,Page Municipal Airport,Page,US,US,medium_airport
TRM,Jacqueline Cochran Regional Airport,Palm Springs,US,US,medium_airport
PSP,Palm Springs International Airport,Palm Springs,US,US,large_airport
PMD,Palmdale Regional Airport - USAF Plant 42 Airport,Palmdale,US,US,medium_airport
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US,US,medium_airport
PAO,Palo Alto Airport,Palo Alto,US,US,medium_airport
PAM,Tyndall Air Force Base,Panama City,US,US,medium_airport
ECP,Northwest Florida Beaches International Airport,Panama City Beach,US,US,medium_airport
PRX,Cox Field,Paris,US,US,medium_airport
PKB,Mid Ohio Valley Regional Airport,Parkersburg (Williamstown),US,US,medium_airport
PSC,Tri Cities Airport,Pasco,US,US,medium_airport
PRB,Paso Robles Municipal Airport,Paso Robles,US,US,medium_airport
NHK,Patuxent River Naval Air Station (Trapnell Field),Patuxent River,US,US,medium_airport
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,US,US,medium_airport
PDT,Eastern Oregon Regional Airport at Pendleton,Pendleton,US,US,medium_airport
NPA,Naval Air Station Pensacola Forrest Sherman Field,Pensacola,US,US,medium_airport
PNS,Pensacola International Airport,Pensacola,US,US,large_airport
PIA,General Wayne A. Downing Peoria International Airport,Peoria,US,US,medium_airport
GUS,Grissom Air Reserve Base,Peru,US,US,medium_airport
PSG,Petersburg James A Johnson Airport,Petersburg,US,US,medium_airport
PNE,Northeast Philadelphia Airport,Philadelphia,US,US,medium_airport
PHL,Philadelphia International Airport,Philadelphia,US,US,large_airport
PHX,Phoenix Sky Harbor International Airport,Phoenix,US,US,large_airport
PIR,Pierre Regional Airport,Pierre,US,US,medium_airport
PBF,"Pine Bluff Regional Airport, Grider Field",Pine Bluff,US,US,medium_airport
PWY,Ralph Wenz Field,Pinedale,US,US,medium_airport
PIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,US,large_airport
AGC,Allegheny County Airport,Pittsburgh,US,US,medium_airport
PIT,Pittsburgh International Airport,Pittsburgh,US,US,large_airport
PTU,Platinum Airport,Platinum,US,US,medium_airport
PBG,Plattsburgh International Airport,Plattsburgh,US,US,medium_airport
PIH,Pocatello Regional Airport,Pocatello,US,US,medium_airport
PIZ,Point Lay LRRS Airport,Point Lay,US,US,medium_airport
NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,US,US,medium_airport
PNC,Ponca City Regional Airport,Ponca City,US,US,medium_airport
PTK,Oakland County International Airport,Pontiac,US,US,medium_airport
CLM,William R Fairchild International Airport,Port Angeles,US,US,medium_airport
KPC,Port Clarence Coast Guard Station,Port Clarence,US,US,medium_airport
PTH,Port Heiden Airport,Port Heiden,US,US,medium_airport
HIO,Portland Hillsboro Airport,Portland,US,US,medium_airport
PDX,Portland International Airport,Portland,US,US,large_airport
PWM,Portland International Jetport,Portland,US,US,large_airport
TTD,Portland Troutdale Airport,Portland,US,US,medium_airport
PSM,Portsmouth International Airport at Pease,Portsmouth,US,US,medium_airport
POU,Dutchess County Airport,Poughkeepsie,US,US,medium_airport
PRC,Prescott Regional Airport - Ernest A. Love Field,Prescott,US,US,medium_airport
PQI,Presque Isle International Airport,Presque Isle,US,US,medium_airport
PVD,Rhode Island T. F. Green International Airport,Providence-Warwick,US,US,large_airport
PVU,Provo Municipal Airport,Provo,US,US,medium_airport
PUB,Pueblo Memorial Airport,Pueblo,US,US,medium_airport
PUW,Pullman-Moscow Regional Airport,Pullman,US,US,medium_airport
PGD,Punta Gorda Airport,Punta Gorda,US,US,medium_airport
NYG,Quantico Marine Corps Airfield - Turner Field,Quantico,US,US,medium_airport
UIN,Quincy Regional Airport Baldwin Field,Quincy,US,US,medium_airport
RDU,Raleigh-Durham International Airport,Raleigh-Durham,US,US,large_airport
RCA,Ellsworth Air Force Base,Rapid City,US,US,medium_airport
RAP,Rapid City Regional Airport,Rapid City,US,US,medium_airport
RWL,Rawlins Municipal Airport-Harvey Field,Rawlins,US,US,medium_airport
RDG,Reading Regional Airport (Carl A Spaatz Field),Reading,US,US,medium_airport
RBL,Red Bluff Municipal Airport,Red Bluff,US,US,medium_airport
RDD,Redding Municipal Airport,Redding,US,US,medium_airport
RDM,Roberts Field,Redmond,US,US,medium_airport
HUA,Redstone Army Air Field,Redstone Arsnl Huntsville,US,US,medium_airport
RWF,Redwood Falls Municipal Airport,Redwood Falls,US,US,medium_airport
RNO,Reno Tahoe International Airport,Reno,US,US,large_airport
RHI,Rhinelander Oneida County Airport,Rhinelander,US,US,medium_airport
OAJ,Albert J Ellis Airport,Richlands,US,US,medium_airport
RIC,Richmond International Airport,Richmond,US,US,large_airport
RIL,Garfield County Regional Airport,Rifle,US,US,medium_airport
RIV,March Air Reserve Base,Riverside,US,US,medium_airport
RAL,Riverside Municipal Airport,Riverside,US,US,medium_airport
RIW,Central Wyoming Regional Airport,Riverton,US,US,medium_airport
ROA,Roanoke–Blacksburg Regional Airport,Roanoke,US,US,medium_airport
ROC,Frederick Douglass Greater Rochester International Airport,Rochester,US,US,large_airport
RST,Rochester International Airport,Rochester,US,US,medium_airport
RKS,Southwest Wyoming Regional Airport,Rock Springs,US,US,medium_airport
RKD,Knox County Regional Airport,Rockland,US,US,medium_airport
RWI,Rocky Mount Wilson Regional Airport,Rocky Mount,US,US,medium_airport
RME,Griffiss International Airport,Rome,US,US,medium_airport
RMG,Richard B Russell Airport,Rome,US,US,medium_airport
ROW,Roswell Air Center Airport,Roswell,US,US,medium_airport
RBY,Ruby Airport,Ruby,US,US,medium_airport
RSL,Russell Municipal Airport,Russell,US,US,medium_airport
RUT,Rutland - Southern Vermont Regional Airport,Rutland,US,US,medium_airport
MCC,McClellan Airfield,Sacramento,US,US,medium_airport
SAC,Sacramento Executive Airport,Sacramento,US,US,medium_airport
SMF,Sacramento International Airport,Sacramento,US,US,large_airport
MHR,Sacramento Mather Airport,Sacramento,US,US,medium_airport
STC,Saint Cloud Regional Airport,Saint Cloud,US,US,medium_airport
