payroll_id,driver_id,pay_period_start,pay_period_end,payment_date,base_salary_usd,trip_bonuses_usd,performance_bonus_usd,overtime_hours,overtime_pay_usd,deductions_usd,net_pay_usd,payment_method,payment_status,trips_completed,total_distance_km
PAY-01803,DRV-003,2025-01-01,2025-01-31,2025-02-05,701,0.0,27.41,6,40.03,122.85,645.59,Bank Transfer,Paid,0,0
PAY-01804,DRV-004,2025-01-01,2025-01-31,2025-02-05,848,83.29,39.66,12,70.68,127.82,913.8,Bank Transfer,Paid,8,4822
PAY-01805,DRV-005,2025-01-01,2025-01-31,2025-02-05,835,33.01,27.48,23,118.79,139.09,875.19,Bank Transfer,Paid,4,2283
PAY-01806,DRV-006,2025-01-01,2025-01-31,2025-02-05,683,0.0,86.33,3,19.06,98.83,689.57,Bank Transfer,Paid,0,0
PAY-01807,DRV-007,2025-01-01,2025-01-31,2025-02-05,786,0.0,43.47,6,40.05,123.81,745.71,Bank Transfer,Paid,0,0
PAY-01808,DRV-008,2025-01-01,2025-01-31,2025-02-05,918,0.0,0,15,103.51,126.94,894.57,Bank Transfer,Paid,0,0
PAY-01809,DRV-009,2025-01-01,2025-01-31,2025-02-05,937,0.0,41.01,0,0.0,124.44,853.56,Bank Transfer,Paid,0,0
PAY-01810,DRV-010,2025-01-01,2025-01-31,2025-02-05,806,0.0,0,1,5.21,140.72,670.49,Bank Transfer,Paid,0,0
PAY-01811,DRV-011,2025-01-01,2025-01-31,2025-02-05,859,0.0,0,11,74.25,111.75,821.5,Bank Transfer,Paid,0,0
PAY-01812,DRV-012,2025-01-01,2025-01-31,2025-02-05,886,0.0,0,17,114.39,152.18,848.22,Bank Transfer,Paid,0,0
PAY-01813,DRV-013,2025-01-01,2025-01-31,2025-02-05,684,24.47,25.54,1,6.96,101.06,639.91,Bank Transfer,Paid,3,1623
PAY-01814,DRV-014,2025-01-01,2025-01-31,2025-02-05,886,0.0,0,10,60.46,153.33,793.14,Bank Transfer,Paid,0,0
PAY-01815,DRV-015,2025-01-01,2025-01-31,2025-02-05,682,57.69,37.05,7,44.5,95.77,725.47,Bank Transfer,Paid,5,2229
PAY-01816,DRV-016,2025-01-01,2025-01-31,2025-02-05,910,0.0,54.03,16,88.39,121.92,930.5,Bank Transfer,Paid,0,0
PAY-01817,DRV-017,2025-01-01,2025-01-31,2025-02-05,706,0.0,35.69,0,0.0,100.44,641.26,Bank Transfer,Paid,0,0
PAY-01818,DRV-018,2025-01-01,2025-01-31,2025-02-05,832,11.02,32.77,1,5.78,117.34,764.24,Bank Transfer,Paid,1,329
PAY-01819,DRV-019,2025-01-01,2025-01-31,2025-02-05,846,0.0,34.27,11,72.1,128.16,824.21,Bank Transfer,Paid,0,0
PAY-01820,DRV-020,2025-01-01,2025-01-31,2025-02-05,902,0.0,67.46,11,66.48,157.89,878.05,Bank Transfer,Paid,0,0
PAY-01821,DRV-021,2025-01-01,2025-01-31,2025-02-05,773,35.79,0,18,104.71,99.64,813.86,Bank Transfer,Paid,3,1297
PAY-01822,DRV-022,2025-01-01,2025-01-31,2025-02-05,675,44.1,71.37,4,27.2,87.87,729.79,Bank Transfer,Paid,4,2837
PAY-01823,DRV-023,2025-01-01,2025-01-31,2025-02-05,676,0.0,0,4,26.26,93.96,608.31,Bank Transfer,Paid,0,0
PAY-01824,DRV-024,2025-01-01,2025-01-31,2025-02-05,730,0.0,49.78,17,91.67,87.78,783.67,Bank Transfer,Paid,0,0
PAY-01825,DRV-025,2025-01-01,2025-01-31,2025-02-05,700,0.0,0,25,137.65,109.22,728.42,Bank Transfer,Paid,0,0
PAY-01826,DRV-026,2025-01-01,2025-01-31,2025-02-05,873,0.0,36.03,4,22.83,133.12,798.75,Bank Transfer,Paid,0,0
PAY-01827,DRV-027,2025-01-01,2025-01-31,2025-02-05,852,10.07,42.74,2,12.83,124.55,793.1,Bank Transfer,Paid,1,1350
PAY-01828,DRV-028,2025-01-01,2025-01-31,2025-02-05,771,28.16,0,22,137.36,135.23,801.29,Bank Transfer,Paid,3,1520
PAY-01829,DRV-029,2025-01-01,2025-01-31,2025-02-05,891,25.99,68.49,11,67.53,121.07,931.93,Bank Transfer,Paid,3,1988
PAY-01830,DRV-030,2025-01-01,2025-01-31,2025-02-05,796,27.15,58.4,18,104.72,119.87,866.4,Bank Transfer,Paid,3,1108
PAY-01831,DRV-031,2025-01-01,2025-01-31,2025-02-05,861,95.96,0,25,169.33,136.15,990.14,Bank Transfer,Paid,9,4034
PAY-01832,DRV-032,2025-01-01,2025-01-31,2025-02-05,741,0.0,71.32,6,39.57,127.59,724.3,Bank Transfer,Paid,0,0
PAY-01833,DRV-033,2025-01-01,2025-01-31,2025-02-05,717,0.0,0,18,93.42,101.73,708.69,Bank Transfer,Paid,0,0
PAY-01834,DRV-034,2025-01-01,2025-01-31,2025-02-05,845,28.99,0,19,132.15,115.21,890.94,Bank Transfer,Paid,3,2039
PAY-01835,DRV-035,2025-01-01,2025-01-31,2025-02-05,775,0.0,0,18,90.63,97.18,768.45,Bank Transfer,Paid,0,0
PAY-01836,DRV-036,2025-01-01,2025-01-31,2025-02-05,754,11.68,72.44,7,40.78,109.84,769.07,Bank Transfer,Paid,1,494
PAY-01837,DRV-037,2025-01-01,2025-01-31,2025-02-05,666,0.0,42.64,2,12.55,112.69,608.5,Bank Transfer,Paid,0,0
PAY-01838,DRV-038,2025-01-01,2025-01-31,2025-02-05,714,0.0,46.45,6,41.88,107.63,694.7,Bank Transfer,Paid,0,0
PAY-01839,DRV-039,2025-01-01,2025-01-31,2025-02-05,769,55.74,0,16,94.34,125.08,794.0,Bank Transfer,Paid,6,4809
PAY-01840,DRV-040,2025-01-01,2025-01-31,2025-02-05,855,26.39,23.43,19,119.94,107.3,917.46,Bank Transfer,Paid,3,2597
PAY-01841,DRV-041,2025-01-01,2025-01-31,2025-02-05,905,10.48,0,1,6.46,141.18,780.76,Bank Transfer,Paid,1,496
PAY-01842,DRV-042,2025-01-01,2025-01-31,2025-02-05,680,0.0,0,4,27.05,118.34,588.71,Bank Transfer,Paid,0,0
PAY-01843,DRV-043,2025-01-01,2025-01-31,2025-02-05,665,9.96,0,25,129.81,96.08,708.69,Bank Transfer,Paid,1,621
PAY-01844,DRV-044,2025-01-01,2025-01-31,2025-02-05,733,100.1,48.79,16,100.76,98.2,884.44,Bank Transfer,Paid,9,5870
PAY-01845,DRV-045,2025-01-01,2025-01-31,2025-02-05,777,0.0,58.59,1,5.23,104.65,736.17,Bank Transfer,Paid,0,0
PAY-01846,DRV-046,2025-01-01,2025-01-31,2025-02-05,931,0.0,38.02,4,25.43,134.47,859.98,Bank Transfer,Paid,0,0
PAY-01847,DRV-047,2025-01-01,2025-01-31,2025-02-05,818,126.4,38.87,2,10.44,105.98,887.73,Bank Transfer,Paid,13,6460
PAY-01848,DRV-048,2025-01-01,2025-01-31,2025-02-05,803,40.32,38.59,19,104.63,127.8,858.73,Bank Transfer,Paid,5,3193
PAY-01849,DRV-049,2025-01-01,2025-01-31,2025-02-05,921,47.07,65.14,22,144.24,130.9,1046.55,Bank Transfer,Paid,5,2930
PAY-01850,DRV-050,2025-01-01,2025-01-31,2025-02-05,786,0.0,68.65,14,93.21,126.8,821.06,Bank Transfer,Paid,0,0
PAY-01851,DRV-051,2025-01-01,2025-01-31,2025-02-05,795,0.0,58.52,14,91.65,120.94,824.23,Bank Transfer,Paid,0,0
PAY-01852,DRV-052,2025-01-01,2025-01-31,2025-02-05,841,0.0,51.65,10,57.44,116.64,833.44,Bank Transfer,Paid,0,0
PAY-01853,DRV-053,2025-01-01,2025-01-31,2025-02-05,719,44.86,52.52,13,81.24,111.62,786.0,Bank Transfer,Paid,5,3733
PAY-01854,DRV-054,2025-01-01,2025-01-31,2025-02-05,947,69.15,28.56,9,55.86,165.55,935.02,Bank Transfer,Paid,6,2171
PAY-01855,DRV-055,2025-01-01,2025-01-31,2025-02-05,771,24.01,0,4,25.71,132.98,687.74,Bank Transfer,Paid,3,1837
PAY-01856,DRV-056,2025-01-01,2025-01-31,2025-02-05,831,0.0,52.66,3,15.15,145.34,753.46,Bank Transfer,Paid,0,0
PAY-01857,DRV-057,2025-01-01,2025-01-31,2025-02-05,718,0.0,0,8,50.54,88.72,679.82,Bank Transfer,Paid,0,0
PAY-01858,DRV-058,2025-01-01,2025-01-31,2025-02-05,791,0.0,30.45,11,73.73,137.99,757.18,Bank Transfer,Paid,0,0
PAY-01859,DRV-059,2025-01-01,2025-01-31,2025-02-05,859,0.0,71.49,22,141.4,146.45,925.44,Bank Transfer,Paid,0,0
PAY-01860,DRV-060,2025-01-01,2025-01-31,2025-02-05,943,0.0,44.94,16,104.98,164.19,928.73,Bank Transfer,Paid,0,0
PAY-01861,DRV-061,2025-01-01,2025-01-31,2025-02-05,908,0.0,48.61,1,5.38,125.86,836.12,Bank Transfer,Paid,0,0
PAY-01862,DRV-062,2025-01-01,2025-01-31,2025-02-05,799,0.0,45.81,14,97.42,129.2,813.03,Bank Transfer,Paid,0,0
PAY-01863,DRV-063,2025-01-01,2025-01-31,2025-02-05,814,0.0,58.72,13,68.03,100.2,840.55,Bank Transfer,Paid,0,0
PAY-01864,DRV-064,2025-01-01,2025-01-31,2025-02-05,904,0.0,0,14,88.46,132.85,859.61,Bank Transfer,Paid,0,0
PAY-01865,DRV-065,2025-01-01,2025-01-31,2025-02-05,745,11.59,27.11,7,47.65,94.21,737.15,Bank Transfer,Paid,1,343
PAY-01866,DRV-066,2025-01-01,2025-01-31,2025-02-05,796,0.0,48.68,20,139.57,131.81,852.44,Bank Transfer,Paid,0,0
PAY-01867,DRV-067,2025-01-01,2025-01-31,2025-02-05,860,0.0,0,3,16.11,125.78,750.34,Bank Transfer,Paid,0,0
PAY-01868,DRV-068,2025-01-01,2025-01-31,2025-02-05,753,0.0,63.76,4,24.58,100.41,740.93,Bank Transfer,Paid,0,0
PAY-01869,DRV-069,2025-01-01,2025-01-31,2025-02-05,845,0.0,0,13,80.26,118.94,806.32,Bank Transfer,Paid,0,0
PAY-01870,DRV-070,2025-01-01,2025-01-31,2025-02-05,942,45.53,0,5,34.77,130.31,891.98,Bank Transfer,Paid,5,2733
PAY-01871,DRV-071,2025-01-01,2025-01-31,2025-02-05,867,25.76,68.08,7,36.79,139.42,858.21,Bank Transfer,Paid,3,1357
PAY-01872,DRV-072,2025-01-01,2025-01-31,2025-02-05,820,0.0,59.63,25,141.71,112.21,909.12,Bank Transfer,Paid,0,0
PAY-01873,DRV-073,2025-01-01,2025-01-31,2025-02-05,770,0.0,44.95,12,64.86,134.6,745.21,Bank Transfer,Paid,0,0
PAY-01874,DRV-074,2025-01-01,2025-01-31,2025-02-05,660,0.0,45.77,13,65.4,94.03,677.14,Bank Transfer,Paid,0,0
PAY-01875,DRV-075,2025-01-01,2025-01-31,2025-02-05,679,0.0,0,24,131.28,100.1,710.17,Bank Transfer,Paid,0,0
PAY-01876,DRV-076,2025-01-01,2025-01-31,2025-02-05,868,11.29,52.87,13,78.09,127.21,883.04,Bank Transfer,Paid,1,644
PAY-01877,DRV-077,2025-01-01,2025-01-31,2025-02-05,737,49.65,30.27,17,117.89,110.69,824.13,Bank Transfer,Paid,5,3499
PAY-01878,DRV-078,2025-01-01,2025-01-31,2025-02-05,905,11.99,38.25,2,10.29,142.69,822.84,Bank Transfer,Paid,1,397
PAY-01879,DRV-079,2025-01-01,2025-01-31,2025-02-05,894,0.0,23.33,5,34.48,126.89,824.93,Bank Transfer,Paid,0,0
PAY-01880,DRV-080,2025-01-01,2025-01-31,2025-02-05,927,30.57,0,9,45.19,145.0,857.76,Bank Transfer,Paid,3,1032
PAY-01881,DRV-081,2025-01-01,2025-01-31,2025-02-05,853,0.0,0,23,152.42,113.35,892.07,Bank Transfer,Paid,0,0
PAY-01882,DRV-082,2025-01-01,2025-01-31,2025-02-05,789,0.0,40.7,25,170.61,132.44,867.87,Bank Transfer,Paid,0,0
PAY-01883,DRV-083,2025-01-01,2025-01-31,2025-02-05,896,0.0,0,4,23.9,143.35,776.54,Bank Transfer,Paid,0,0
PAY-01884,DRV-084,2025-01-01,2025-01-31,2025-02-05,747,21.83,0,3,17.55,93.75,692.62,Bank Transfer,Paid,2,709
PAY-01885,DRV-085,2025-01-01,2025-01-31,2025-02-05,751,16.73,43.82,21,108.23,93.45,826.33,Bank Transfer,Paid,2,807
PAY-01886,DRV-086,2025-01-01,2025-01-31,2025-02-05,910,0.0,75.07,10,63.83,125.21,923.69,Bank Transfer,Paid,0,0
PAY-01887,DRV-087,2025-01-01,2025-01-31,2025-02-05,853,0.0,57.08,8,54.0,113.32,850.75,Bank Transfer,Paid,0,0
PAY-01888,DRV-088,2025-01-01,2025-01-31,2025-02-05,857,0.0,59.99,0,0.0,140.96,776.03,Bank Transfer,Paid,0,0
PAY-01889,DRV-089,2025-01-01,2025-01-31,2025-02-05,896,50.19,60.99,5,30.63,158.26,879.56,Bank Transfer,Paid,5,2421
PAY-01890,DRV-090,2025-01-01,2025-01-31,2025-02-05,924,0.0,0,13,67.27,160.44,830.83,Bank Transfer,Paid,0,0
PAY-01891,DRV-091,2025-01-01,2025-01-31,2025-02-05,698,0.0,29.6,3,16.58,108.3,635.88,Bank Transfer,Paid,0,0
PAY-01892,DRV-092,2025-01-01,2025-01-31,2025-02-05,821,33.68,0,9,55.47,104.74,805.41,Bank Transfer,Paid,3,2056
PAY-01893,DRV-093,2025-01-01,2025-01-31,2025-02-05,847,0.0,0,7,41.89,141.88,747.01,Bank Transfer,Paid,0,0
PAY-01894,DRV-094,2025-01-01,2025-01-31,2025-02-05,791,0.0,38.08,21,143.84,112.39,860.54,Bank Transfer,Paid,0,0
PAY-01895,DRV-095,2025-01-01,2025-01-31,2025-02-05,939,0.0,0,15,81.46,147.61,872.85,Bank Transfer,Paid,0,0
PAY-01896,DRV-096,2025-01-01,2025-01-31,2025-02-05,935,0.0,0,5,28.89,168.26,795.63,Bank Transfer,Paid,0,0
PAY-01897,DRV-097,2025-01-01,2025-01-31,2025-02-05,755,0.0,62.04,13,80.16,124.64,772.55,Bank Transfer,Paid,0,0
PAY-01898,DRV-098,2025-01-01,2025-01-31,2025-02-05,672,44.62,0,11,76.86,90.94,702.54,Bank Transfer,Paid,5,3661
PAY-01899,DRV-099,2025-01-01,2025-01-31,2025-02-05,915,45.07,0,7,39.93,139.7,860.3,Bank Transfer,Paid,5,2825
PAY-01900,DRV-100,2025-01-01,2025-01-31,2025-02-05,823,0.0,31.83,15,104.56,105.18,854.21,Bank Transfer,Paid,0,0
PAY-01901,DRV-101,2025-01-01,2025-01-31,2025-02-05,862,32.47,61.43,11,73.81,108.17,921.54,Bank Transfer,Paid,4,1308
PAY-01902,DRV-102,2025-01-01,2025-01-31,2025-02-05,774,33.18,0,22,153.22,131.4,828.99,Bank Transfer,Paid,3,2176
PAY-01903,DRV-103,2025-01-01,2025-01-31,2025-02-05,939,11.83,45.27,5,26.25,147.35,875.0,Bank Transfer,Paid,1,1308
PAY-01904,DRV-104,2025-01-01,2025-01-31,2025-02-05,869,16.15,24.12,2,12.39,120.43,801.22,Bank Transfer,Paid,2,887
PAY-01905,DRV-105,2025-01-01,2025-01-31,2025-02-05,834,32.72,42.46,22,120.93,125.58,904.52,Bank Transfer,Paid,3,1632
PAY-01906,DRV-106,2025-01-01,2025-01-31,2025-02-05,734,0.0,37.52,25,136.26,91.7,816.07,Bank Transfer,Paid,0,0
PAY-01907,DRV-107,2025-01-01,2025-01-31,2025-02-05,940,0.0,0,25,169.44,161.17,948.28,Bank Transfer,Paid,0,0
PAY-01908,DRV-108,2025-01-01,2025-01-31,2025-02-05,667,0.0,0,9,61.33,84.96,643.37,Bank Transfer,Paid,0,0
PAY-01909,DRV-109,2025-01-01,2025-01-31,2025-02-05,803,33.65,66.1,25,128.1,119.51,911.34,Bank Transfer,Paid,3,2296
PAY-01910,DRV-110,2025-01-01,2025-01-31,2025-02-05,893,0.0,45.51,24,129.17,156.09,911.6,Bank Transfer,Paid,0,0
PAY-01911,DRV-111,2025-01-01,2025-01-31,2025-02-05,936,0.0,66.32,13,66.84,135.79,933.36,Bank Transfer,Paid,0,0
PAY-01912,DRV-112,2025-01-01,2025-01-31,2025-02-05,709,0.0,0,16,87.42,92.58,703.84,Bank Transfer,Paid,0,0
PAY-01913,DRV-113,2025-01-01,2025-01-31,2025-02-05,711,0.0,0,22,113.57,85.39,739.18,Bank Transfer,Paid,0,0
PAY-01914,DRV-114,2025-01-01,2025-01-31,2025-02-05,819,0.0,0,23,159.78,133.56,845.22,Bank Transfer,Paid,0,0
PAY-01915,DRV-115,2025-01-01,2025-01-31,2025-02-05,891,0.0,0,14,77.67,154.58,814.09,Bank Transfer,Paid,0,0
PAY-01916,DRV-116,2025-01-01,2025-01-31,2025-02-05,936,39.09,47.95,16,90.51,121.91,991.64,Bank Transfer,Paid,4,2047
PAY-01917,DRV-117,2025-01-01,2025-01-31,2025-02-05,830,54.46,0,16,100.88,110.26,875.08,Bank Transfer,Paid,5,3391
PAY-01918,DRV-118,2025-01-01,2025-01-31,2025-02-05,881,19.59,0,3,16.67,106.91,810.36,Bank Transfer,Paid,2,1478
PAY-01919,DRV-119,2025-01-01,2025-01-31,2025-02-05,681,33.22,40.08,4,24.33,106.28,672.36,Bank Transfer,Paid,3,1789
PAY-01920,DRV-120,2025-01-01,2025-01-31,2025-02-05,693,0.0,50.95,13,85.07,97.05,731.97,Bank Transfer,Paid,0,0
PAY-01921,DRV-121,2025-01-01,2025-01-31,2025-02-05,834,0.0,51.12,23,122.87,126.97,881.02,Bank Transfer,Paid,0,0
PAY-01922,DRV-122,2025-01-01,2025-01-31,2025-02-05,673,30.9,0,10,68.59,100.13,672.35,Bank Transfer,Paid,3,1906
PAY-01923,DRV-123,2025-01-01,2025-01-31,2025-02-05,674,0.0,34.5,9,56.76,84.85,680.41,Bank Transfer,Paid,0,0
PAY-01924,DRV-124,2025-01-01,2025-01-31,2025-02-05,775,0.0,61.06,25,143.33,108.84,870.55,Bank Transfer,Paid,0,0
PAY-01925,DRV-125,2025-01-01,2025-01-31,2025-02-05,760,63.46,0,5,26.24,132.37,717.33,Bank Transfer,Paid,6,2719
PAY-01926,DRV-126,2025-01-01,2025-01-31,2025-02-05,662,0.0,0,5,25.1,119.15,567.95,Bank Transfer,Paid,0,0
PAY-01927,DRV-127,2025-01-01,2025-01-31,2025-02-05,802,0.0,46.71,23,132.99,102.57,879.12,Bank Transfer,Paid,0,0
PAY-01928,DRV-128,2025-01-01,2025-01-31,2025-02-05,876,0.0,41.19,15,83.76,131.7,869.24,Bank Transfer,Paid,0,0
PAY-01929,DRV-129,2025-01-01,2025-01-31,2025-02-05,797,39.55,49.29,22,135.61,139.95,881.5,Bank Transfer,Paid,4,1249
PAY-01930,DRV-130,2025-01-01,2025-01-31,2025-02-05,894,62.69,31.41,4,22.68,146.13,864.65,Bank Transfer,Paid,7,4811
PAY-01931,DRV-131,2025-01-01,2025-01-31,2025-02-05,950,0.0,0,10,51.47,158.71,842.76,Bank Transfer,Paid,0,0
PAY-01932,DRV-132,2025-01-01,2025-01-31,2025-02-05,758,21.02,42.84,10,66.14,123.78,764.22,Bank Transfer,Paid,2,1640
PAY-01933,DRV-133,2025-01-01,2025-01-31,2025-02-05,786,42.43,47.87,7,37.72,104.22,809.79,Bank Transfer,Paid,5,5551
PAY-01934,DRV-134,2025-01-01,2025-01-31,2025-02-05,844,0.0,0,0,0.0,111.82,732.18,Bank Transfer,Paid,0,0
PAY-01935,DRV-135,2025-01-01,2025-01-31,2025-02-05,846,0.0,48.85,5,30.85,121.61,804.09,Bank Transfer,Paid,0,0
PAY-01936,DRV-136,2025-01-01,2025-01-31,2025-02-05,810,0.0,39.1,20,103.11,134.68,817.53,Bank Transfer,Paid,0,0
PAY-01937,DRV-137,2025-01-01,2025-01-31,2025-02-05,871,0.0,0,20,103.0,122.66,851.34,Bank Transfer,Paid,0,0
PAY-01938,DRV-138,2025-01-01,2025-01-31,2025-02-05,941,26.6,46.61,2,13.58,128.86,898.93,Bank Transfer,Paid,3,2220
PAY-01939,DRV-139,2025-01-01,2025-01-31,2025-02-05,934,0.0,0,12,72.6,128.24,878.35,Bank Transfer,Paid,0,0
PAY-01940,DRV-140,2025-01-01,2025-01-31,2025-02-05,815,86.47,0,13,71.78,99.49,873.76,Bank Transfer,Paid,10,4558
PAY-01941,DRV-141,2025-01-01,2025-01-31,2025-02-05,830,0.0,28.85,1,6.36,145.82,719.39,Bank Transfer,Paid,0,0
PAY-01942,DRV-142,2025-01-01,2025-01-31,2025-02-05,675,0.0,55.21,2,12.78,86.27,656.72,Bank Transfer,Paid,0,0
PAY-01943,DRV-143,2025-01-01,2025-01-31,2025-02-05,882,0.0,43.68,13,82.84,120.07,888.45,Bank Transfer,Paid,0,0
PAY-01944,DRV-144,2025-01-01,2025-01-31,2025-02-05,901,0.0,0,13,88.58,126.54,863.03,Bank Transfer,Paid,0,0
PAY-01945,DRV-145,2025-01-01,2025-01-31,2025-02-05,738,0.0,0,21,134.75,89.03,783.71,Bank Transfer,Paid,0,0
PAY-01946,DRV-146,2025-01-01,2025-01-31,2025-02-05,768,0.0,0,21,125.38,114.08,779.3,Bank Transfer,Paid,0,0
PAY-01947,DRV-147,2025-01-01,2025-01-31,2025-02-05,924,0.0,25.17,7,43.88,119.46,873.6,Bank Transfer,Paid,0,0
PAY-01948,DRV-148,2025-01-01,2025-01-31,2025-02-05,651,0.0,0,4,22.92,80.69,593.23,Bank Transfer,Paid,0,0
PAY-01949,DRV-149,2025-01-01,2025-01-31,2025-02-05,725,0.0,0,21,134.4,129.1,730.31,Bank Transfer,Paid,0,0
PAY-01950,DRV-150,2025-01-01,2025-01-31,2025-02-05,940,0.0,47.51,4,25.17,165.5,847.18,Bank Transfer,Paid,0,0
PAY-01951,DRV-001,2025-02-01,2025-02-28,2025-03-05,687,20.28,48.44,19,106.71,92.96,769.47,Bank Transfer,Paid,2,1839
PAY-01952,DRV-002,2025-02-01,2025-02-28,2025-03-05,705,25.37,44.36,2,10.92,97.25,688.4,Bank Transfer,Paid,3,1573
PAY-01953,DRV-003,2025-02-01,2025-02-28,2025-03-05,933,0.0,36.61,23,140.11,124.71,985.01,Bank Transfer,Paid,0,0
PAY-01954,DRV-004,2025-02-01,2025-02-28,2025-03-05,896,47.72,27.74,19,95.07,144.01,922.53,Bank Transfer,Paid,4,2307
PAY-01955,DRV-005,2025-02-01,2025-02-28,2025-03-05,932,8.74,23.27,11,57.14,126.79,894.35,Bank Transfer,Paid,1,1275
PAY-01956,DRV-006,2025-02-01,2025-02-28,2025-03-05,883,0.0,79.83,9,48.11,156.0,854.94,Bank Transfer,Paid,0,0
PAY-01957,DRV-007,2025-02-01,2025-02-28,2025-03-05,775,9.88,62.76,11,61.68,115.9,793.41,Bank Transfer,Paid,1,486
PAY-01958,DRV-008,2025-02-01,2025-02-28,2025-03-05,817,0.0,0,15,96.53,119.72,793.81,Bank Transfer,Paid,0,0
PAY-01959,DRV-009,2025-02-01,2025-02-28,2025-03-05,858,0.0,31.96,14,91.99,146.58,835.37,Bank Transfer,Paid,0,0
PAY-01960,DRV-010,2025-02-01,2025-02-28,2025-03-05,943,0.0,0,7,43.55,118.67,867.88,Bank Transfer,Paid,0,0
PAY-01961,DRV-011,2025-02-01,2025-02-28,2025-03-05,816,0.0,0,20,105.55,104.61,816.94,Bank Transfer,Paid,0,0
PAY-01962,DRV-012,2025-02-01,2025-02-28,2025-03-05,703,0.0,0,19,127.92,97.94,732.98,Bank Transfer,Paid,0,0
PAY-01963,DRV-013,2025-02-01,2025-02-28,2025-03-05,820,10.43,23.57,2,13.43,109.41,758.02,Bank Transfer,Paid,1,682
PAY-01964,DRV-014,2025-02-01,2025-02-28,2025-03-05,874,0.0,0,5,30.99,156.32,748.67,Bank Transfer,Paid,0,0
PAY-01965,DRV-015,2025-02-01,2025-02-28,2025-03-05,801,56.16,32.34,7,41.22,118.62,812.1,Bank Transfer,Paid,5,2859
PAY-01966,DRV-016,2025-02-01,2025-02-28,2025-03-05,900,0.0,64.98,13,68.06,155.4,877.64,Bank Transfer,Paid,0,0
PAY-01967,DRV-017,2025-02-01,2025-02-28,2025-03-05,688,0.0,33.6,15,78.36,114.14,685.83,Bank Transfer,Paid,0,0
PAY-01968,DRV-018,2025-02-01,2025-02-28,2025-03-05,788,0.0,33.0,8,44.34,96.01,769.33,Bank Transfer,Paid,0,0
PAY-01969,DRV-019,2025-02-01,2025-02-28,2025-03-05,749,0.0,45.74,9,54.48,107.88,741.33,Bank Transfer,Paid,0,0
PAY-01970,DRV-020,2025-02-01,2025-02-28,2025-03-05,830,0.0,53.37,10,67.91,111.99,839.29,Bank Transfer,Paid,0,0
PAY-01971,DRV-021,2025-02-01,2025-02-28,2025-03-05,830,44.1,0,7,44.84,146.91,772.03,Bank Transfer,Paid,4,2982
PAY-01972,DRV-022,2025-02-01,2025-02-28,2025-03-05,719,18.97,42.77,16,94.53,127.25,748.03,Bank Transfer,Paid,2,627
PAY-01973,DRV-023,2025-02-01,2025-02-28,2025-03-05,840,0.0,0,3,18.35,112.59,745.76,Bank Transfer,Paid,0,0
PAY-01974,DRV-024,2025-02-01,2025-02-28,2025-03-05,876,0.0,40.51,15,83.33,116.78,883.06,Bank Transfer,Paid,0,0
PAY-01975,DRV-025,2025-02-01,2025-02-28,2025-03-05,757,0.0,0,6,41.85,129.32,669.54,Bank Transfer,Paid,0,0
PAY-01976,DRV-026,2025-02-01,2025-02-28,2025-03-05,706,0.0,54.11,3,17.09,111.09,666.12,Bank Transfer,Paid,0,0
PAY-01977,DRV-027,2025-02-01,2025-02-28,2025-03-05,922,0.0,28.29,15,90.3,129.01,911.57,Bank Transfer,Paid,0,0
PAY-01978,DRV-028,2025-02-01,2025-02-28,2025-03-05,878,41.13,0,24,163.3,123.62,958.81,Bank Transfer,Paid,4,3625
PAY-01979,DRV-029,2025-02-01,2025-02-28,2025-03-05,904,16.15,48.13,12,61.23,154.23,875.28,Bank Transfer,Paid,2,1093
PAY-01980,DRV-030,2025-02-01,2025-02-28,2025-03-05,821,24.32,51.26,1,5.23,137.97,763.83,Bank Transfer,Paid,3,2496
PAY-01981,DRV-031,2025-02-01,2025-02-28,2025-03-05,837,25.6,0,6,32.91,105.26,790.25,Bank Transfer,Paid,3,3328
PAY-01982,DRV-032,2025-02-01,2025-02-28,2025-03-05,868,22.79,62.79,18,92.41,153.01,892.98,Bank Transfer,Paid,2,1469
PAY-01983,DRV-033,2025-02-01,2025-02-28,2025-03-05,921,0.0,0,22,146.85,113.89,953.96,Bank Transfer,Paid,0,0
PAY-01984,DRV-034,2025-02-01,2025-02-28,2025-03-05,672,42.93,0,0,0.0,107.26,607.67,Bank Transfer,Paid,4,3315
PAY-01985,DRV-035,2025-02-01,2025-02-28,2025-03-05,822,0.0,0,25,150.47,144.41,828.06,Bank Transfer,Paid,0,0
PAY-01986,DRV-036,2025-02-01,2025-02-28,2025-03-05,902,22.7,79.29,0,0.0,141.86,862.14,Bank Transfer,Paid,2,966
PAY-01987,DRV-037,2025-02-01,2025-02-28,2025-03-05,828,0.0,36.26,12,74.22,134.82,803.66,Bank Transfer,Paid,0,0
PAY-01988,DRV-038,2025-02-01,2025-02-28,2025-03-05,917,0.0,30.57,8,43.44,131.74,859.27,Bank Transfer,Paid,0,0
PAY-01989,DRV-039,2025-02-01,2025-02-28,2025-03-05,822,45.14,0,25,156.25,134.25,889.13,Bank Transfer,Paid,4,1954
PAY-01990,DRV-040,2025-02-01,2025-02-28,2025-03-05,852,22.49,18.09,13,69.32,106.19,855.71,Bank Transfer,Paid,2,2132
