fuel_id,trip_id,asset_id,driver_id,refuel_date,refuel_time,country,location,fuel_station,fuel_type,liters_purchased,price_per_liter_local,total_cost_local,total_cost_usd,odometer_reading,fuel_efficiency_km_per_liter,payment_method,receipt_number
FUEL-02599,TRP-2599,AST-080,DRV-129,2024-02-02,00:00:00,Rwanda,Gisenyi,Puma Energy - Gisenyi,Diesel,163.4,1470,240198.0,184.95,223079,5.4,Company Card,FUEL-36933
FUEL-02600,TRP-2600,AST-024,DRV-032,2024-06-15,00:00:00,Tanzania,Dodoma,Puma Energy - Dodoma,Diesel,106.3,4850,515555.0,206.22,98081,5.2,Cash,FUEL-20543
FUEL-02601,TRP-2601,AST-014,DRV-099,2024-12-21,00:00:00,Ethiopia,Addis Ababa,Kobil - Addis Ababa,Diesel,51.4,67,3443.8,61.99,204085,5.4,Company Card,FUEL-70658
FUEL-02602,TRP-2602,AST-038,DRV-119,2024-08-19,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,62.3,175,10902.5,83.95,40247,6.3,Company Card,FUEL-98027
FUEL-02603,TRP-2603,AST-077,DRV-018,2024-12-10,00:00:00,Tanzania,Arusha,Kobil - Arusha,Diesel,124.2,4850,602370.0,240.95,201603,5.8,Company Card,FUEL-45514
FUEL-02604,TRP-2604,AST-102,DRV-140,2024-01-03,00:00:00,Rwanda,Kigali,Shell - Kigali,Diesel,195.1,1470,286797.0,220.83,154113,6.1,Cash,FUEL-39514
FUEL-02605,TRP-2605,AST-018,DRV-029,2024-07-22,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,48.1,175,8417.5,64.81,209608,5.9,Company Card,FUEL-55112
FUEL-02606,TRP-2606,AST-115,DRV-054,2024-08-15,00:00:00,Tanzania,Mwanza,Shell - Mwanza,Diesel,87.7,4850,425345.0,170.14,171444,5.8,Company Card,FUEL-39234
FUEL-02607,TRP-2607,AST-057,DRV-031,2024-09-24,00:00:00,Uganda,Mbarara,Total - Mbarara,Diesel,234.2,6200,1452040.0,392.05,222266,6.2,Company Card,FUEL-17515
FUEL-02608,TRP-2608,AST-031,DRV-013,2024-07-19,00:00:00,Rwanda,Butare,Kobil - Butare,Diesel,23.1,1470,33957.0,26.15,154583,6.0,Cash,FUEL-58666
FUEL-02609,TRP-2609,AST-081,DRV-122,2024-12-05,00:00:00,Uganda,Mbarara,Puma Energy - Mbarara,Diesel,60.9,6200,377580.0,101.95,242443,5.2,Company Card,FUEL-32332
FUEL-02610,TRP-2610,AST-038,DRV-119,2024-02-11,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,59.1,175,10342.5,79.64,43993,6.2,Company Card,FUEL-84312
FUEL-02611,TRP-2611,AST-094,DRV-138,2024-12-22,00:00:00,Tanzania,Mwanza,Total - Mwanza,Diesel,127.4,4850,617890.0,247.16,108217,6.0,Cash,FUEL-46174
FUEL-02612,TRP-2612,AST-110,DRV-028,2024-07-03,00:00:00,Uganda,Kampala,Kobil - Kampala,Diesel,212.2,6200,1315640.0,355.22,149686,6.2,Cash,FUEL-54707
FUEL-02613,TRP-2613,AST-109,DRV-047,2024-12-29,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,106.6,175,18655.0,143.64,155690,6.4,Company Card,FUEL-30806
FUEL-02614,TRP-2614,AST-037,DRV-101,2024-11-13,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,112.5,175,19687.5,151.59,150997,6.4,Company Card,FUEL-32017
FUEL-02615,TRP-2615,AST-088,DRV-049,2025-02-15,00:00:00,Ethiopia,Mekele,Puma Energy - Mekele,Diesel,74.2,67,4971.4,89.49,217703,5.2,Cash,FUEL-74449
FUEL-02616,TRP-2616,AST-078,DRV-132,2025-01-08,00:00:00,Uganda,Gulu,Total - Gulu,Diesel,193.4,6200,1199080.0,323.75,141676,5.9,Cash,FUEL-31185
FUEL-02617,TRP-2617,AST-088,DRV-049,2025-01-11,00:00:00,Ethiopia,Mekele,Puma Energy - Mekele,Diesel,230.7,67,15456.9,278.22,223372,5.4,Company Card,FUEL-21867
FUEL-02618,TRP-2618,AST-080,DRV-129,2024-09-11,00:00:00,Rwanda,Kigali,Kobil - Kigali,Diesel,24.5,1470,36015.0,27.73,215797,5.5,Cash,FUEL-25969
FUEL-02619,TRP-2619,AST-072,DRV-039,2024-01-11,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,141.3,175,24727.5,190.4,132225,5.1,Cash,FUEL-93509
FUEL-02620,TRP-2620,AST-058,DRV-077,2024-01-01,00:00:00,Rwanda,Cyangugu,Total - Cyangugu,Diesel,12.0,1470,17640.0,13.58,30005,5.1,Company Card,FUEL-87700
FUEL-02621,TRP-2621,AST-058,DRV-077,2024-05-12,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,49.8,1470,73206.0,56.37,33135,6.2,Cash,FUEL-46906
FUEL-02622,TRP-2622,AST-070,DRV-047,2024-12-13,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,107.8,175,18865.0,145.26,79857,5.2,Company Card,FUEL-69189
FUEL-02623,TRP-2623,AST-098,DRV-044,2025-01-21,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,233.1,175,40792.5,314.1,199175,5.1,Company Card,FUEL-48504
FUEL-02624,TRP-2624,AST-072,DRV-039,2024-12-30,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,47.2,175,8260.0,63.6,135970,6.3,Cash,FUEL-40859
FUEL-02625,TRP-2625,AST-027,DRV-004,2024-02-21,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,95.3,175,16677.5,128.42,176375,5.6,Cash,FUEL-35365
FUEL-02626,TRP-2626,AST-072,DRV-039,2025-02-24,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,19.4,175,3395.0,26.14,133406,6.1,Company Card,FUEL-40445
FUEL-02627,TRP-2627,AST-045,DRV-099,2024-08-12,00:00:00,Ethiopia,Dire Dawa,Kobil - Dire Dawa,Diesel,152.1,67,10190.7,183.43,110122,5.9,Company Card,FUEL-65941
FUEL-02628,TRP-2628,AST-098,DRV-044,2024-11-29,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,274.0,175,47950.0,369.22,206069,5.0,Company Card,FUEL-91707
FUEL-02629,TRP-2629,AST-011,DRV-085,2024-10-11,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,100.1,175,17517.5,134.88,172665,6.0,Cash,FUEL-25941
FUEL-02630,TRP-2630,AST-019,DRV-071,2024-05-09,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,207.6,175,36330.0,279.74,131552,5.2,Cash,FUEL-35197
FUEL-02631,TRP-2631,AST-089,DRV-007,2024-11-23,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,8.8,175,1540.0,11.86,132769,5.7,Company Card,FUEL-59362
FUEL-02632,TRP-2632,AST-041,DRV-044,2024-09-16,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,87.1,175,15242.5,117.37,210459,6.3,Cash,FUEL-62456
FUEL-02633,TRP-2633,AST-109,DRV-047,2025-01-04,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,65.7,175,11497.5,88.53,162726,6.0,Cash,FUEL-79514
FUEL-02634,TRP-2634,AST-029,DRV-105,2024-05-31,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,129.7,175,22697.5,174.77,108752,5.7,Company Card,FUEL-58598
FUEL-02635,TRP-2635,AST-044,DRV-001,2024-01-17,00:00:00,Uganda,Mbarara,Shell - Mbarara,Diesel,220.5,6200,1367100.0,369.12,109072,5.9,Cash,FUEL-44748
FUEL-02636,TRP-2636,AST-072,DRV-039,2024-09-05,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,11.1,175,1942.5,14.96,135890,5.8,Cash,FUEL-80964
FUEL-02637,TRP-2637,AST-098,DRV-044,2024-04-27,00:00:00,Kenya,Eldoret,Puma Energy - Eldoret,Diesel,204.1,175,35717.5,275.02,204041,5.9,Company Card,FUEL-10377
FUEL-02638,TRP-2638,AST-019,DRV-071,2024-02-06,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,87.1,175,15242.5,117.37,137378,6.1,Cash,FUEL-61079
FUEL-02639,TRP-2639,AST-055,DRV-077,2024-05-12,00:00:00,Rwanda,Gisenyi,Shell - Gisenyi,Diesel,22.8,1470,33516.0,25.81,172678,5.9,Company Card,FUEL-37439
FUEL-02640,TRP-2640,AST-006,DRV-129,2024-08-13,00:00:00,Rwanda,Kigali,Kobil - Kigali,Diesel,23.0,1470,33810.0,26.03,32484,6.0,Cash,FUEL-56349
FUEL-02641,TRP-2641,AST-077,DRV-018,2024-09-13,00:00:00,Tanzania,Dodoma,Kobil - Dodoma,Diesel,234.5,4850,1137325.0,454.93,202964,5.6,Cash,FUEL-75681
FUEL-02642,TRP-2642,AST-086,DRV-122,2024-06-10,00:00:00,Uganda,Gulu,Puma Energy - Gulu,Diesel,166.2,6200,1030440.0,278.22,203290,5.7,Cash,FUEL-36262
FUEL-02643,TRP-2643,AST-094,DRV-138,2024-02-26,00:00:00,Tanzania,Mbeya,Total - Mbeya,Diesel,261.6,4850,1268760.0,507.5,107093,5.2,Company Card,FUEL-19094
FUEL-02644,TRP-2644,AST-024,DRV-032,2024-08-11,00:00:00,Tanzania,Arusha,Total - Arusha,Diesel,107.6,4850,521860.0,208.74,97573,5.5,Company Card,FUEL-86730
FUEL-02645,TRP-2645,AST-014,DRV-099,2024-07-15,00:00:00,Ethiopia,Gondar,Shell - Gondar,Diesel,50.7,67,3396.9,61.14,204319,5.6,Company Card,FUEL-51793
FUEL-02646,TRP-2646,AST-024,DRV-032,2024-08-10,00:00:00,Tanzania,Mbeya,Puma Energy - Mbeya,Diesel,182.1,4850,883185.0,353.27,100069,5.8,Company Card,FUEL-19331
FUEL-02647,TRP-2647,AST-017,DRV-089,2024-04-26,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,57.1,175,9992.5,76.94,145051,5.2,Cash,FUEL-10283
FUEL-02648,TRP-2648,AST-080,DRV-129,2024-11-15,00:00:00,Rwanda,Butare,Kobil - Butare,Diesel,20.5,1470,30135.0,23.2,219621,5.6,Cash,FUEL-32758
FUEL-02649,TRP-2649,AST-008,DRV-031,2024-11-18,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,89.4,6200,554280.0,149.66,103730,5.4,Company Card,FUEL-85636
FUEL-02650,TRP-2650,AST-109,DRV-047,2024-05-10,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,173.7,175,30397.5,234.06,159558,6.3,Company Card,FUEL-92667
FUEL-02651,TRP-2651,AST-018,DRV-029,2024-02-25,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,99.3,175,17377.5,133.81,210333,5.6,Company Card,FUEL-64337
FUEL-02652,TRP-2652,AST-015,DRV-116,2024-09-18,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,86.5,6200,536300.0,144.8,125671,5.3,Cash,FUEL-77484
FUEL-02653,TRP-2653,AST-004,DRV-078,2024-02-02,00:00:00,Tanzania,Mbeya,Total - Mbeya,Diesel,13.0,4850,63050.0,25.22,119759,5.3,Company Card,FUEL-42712
FUEL-02654,TRP-2654,AST-079,DRV-036,2025-02-17,00:00:00,Tanzania,Mbeya,Puma Energy - Mbeya,Diesel,132.3,4850,641655.0,256.66,91071,5.3,Cash,FUEL-82842
FUEL-02655,TRP-2655,AST-001,DRV-084,2024-03-22,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,54.4,6200,337280.0,91.07,43706,6.4,Company Card,FUEL-56835
FUEL-02656,TRP-2656,AST-084,DRV-133,2024-10-10,00:00:00,Tanzania,Dar es Salaam,Shell - Dar es Salaam,Diesel,96.1,4850,466085.0,186.43,233239,6.3,Cash,FUEL-62736
FUEL-02657,TRP-2657,AST-028,DRV-092,2024-06-23,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,116.7,175,20422.5,157.25,130885,5.6,Company Card,FUEL-93400
FUEL-02658,TRP-2658,AST-051,DRV-098,2024-06-05,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,10.3,175,1802.5,13.88,172552,5.3,Company Card,FUEL-97251
FUEL-02659,TRP-2659,AST-107,DRV-004,2024-10-28,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,20.3,175,3552.5,27.35,120447,6.2,Company Card,FUEL-20468
FUEL-02660,TRP-2660,AST-078,DRV-132,2024-12-31,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,122.0,6200,756400.0,204.23,140930,5.0,Cash,FUEL-35189
FUEL-02661,TRP-2661,AST-045,DRV-099,2024-12-03,00:00:00,Ethiopia,Dire Dawa,Kobil - Dire Dawa,Diesel,112.7,67,7550.9,135.92,108154,6.0,Company Card,FUEL-64539
FUEL-02662,TRP-2662,AST-107,DRV-004,2025-02-08,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,114.1,175,19967.5,153.75,115455,6.1,Cash,FUEL-24164
FUEL-02663,TRP-2663,AST-028,DRV-092,2024-03-04,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,263.6,175,46130.0,355.2,131900,5.6,Company Card,FUEL-27654
FUEL-02664,TRP-2664,AST-027,DRV-004,2024-12-22,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,47.8,175,8365.0,64.41,176097,5.2,Company Card,FUEL-84829
FUEL-02665,TRP-2665,AST-100,DRV-054,2024-12-18,00:00:00,Tanzania,Arusha,Total - Arusha,Diesel,128.4,4850,622740.0,249.1,72997,5.4,Company Card,FUEL-56446
FUEL-02666,TRP-2666,AST-087,DRV-002,2025-02-12,00:00:00,Tanzania,Mbeya,Shell - Mbeya,Diesel,98.2,4850,476270.0,190.51,136719,6.4,Cash,FUEL-56094
FUEL-02667,TRP-2667,AST-087,DRV-002,2025-02-23,00:00:00,Tanzania,Dodoma,Kobil - Dodoma,Diesel,61.5,4850,298275.0,119.31,135682,5.7,Cash,FUEL-63502
FUEL-02668,TRP-2668,AST-017,DRV-089,2024-08-19,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,74.4,175,13020.0,100.25,146546,5.4,Cash,FUEL-26662
FUEL-02669,TRP-2669,AST-014,DRV-099,2024-06-13,00:00:00,Ethiopia,Bahir Dar,Total - Bahir Dar,Diesel,140.4,67,9406.8,169.32,209419,5.6,Company Card,FUEL-65940
FUEL-02670,TRP-2670,AST-046,DRV-117,2024-08-14,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,119.5,175,20912.5,161.03,33547,5.9,Cash,FUEL-94894
FUEL-02671,TRP-2671,AST-012,DRV-065,2024-12-03,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,103.3,4850,501005.0,200.4,30821,6.4,Cash,FUEL-71109
FUEL-02672,TRP-2672,AST-067,DRV-060,2024-09-03,00:00:00,Rwanda,Gisenyi,Total - Gisenyi,Diesel,93.2,1470,137004.0,105.49,21944,6.3,Cash,FUEL-82847
FUEL-02673,TRP-2673,AST-038,DRV-119,2024-05-26,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,47.9,175,8382.5,64.55,41408,6.2,Company Card,FUEL-64707
FUEL-02674,TRP-2674,AST-108,DRV-116,2024-04-01,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,66.8,6200,414160.0,111.82,200534,6.4,Company Card,FUEL-98700
FUEL-02675,TRP-2675,AST-006,DRV-129,2025-02-26,00:00:00,Rwanda,Cyangugu,Kobil - Cyangugu,Diesel,77.0,1470,113190.0,87.16,33842,6.2,Cash,FUEL-41256
FUEL-02676,TRP-2676,AST-019,DRV-071,2024-09-30,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,15.8,175,2765.0,21.29,137584,6.1,Company Card,FUEL-87819
FUEL-02677,TRP-2677,AST-003,DRV-105,2025-02-14,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,135.4,175,23695.0,182.45,174609,5.1,Company Card,FUEL-47843
FUEL-02678,TRP-2678,AST-011,DRV-085,2024-03-04,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,13.8,175,2415.0,18.6,172480,5.9,Cash,FUEL-91968
FUEL-02679,TRP-2679,AST-040,DRV-070,2025-01-01,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,96.3,175,16852.5,129.76,198797,6.3,Cash,FUEL-79773
FUEL-02680,TRP-2680,AST-109,DRV-047,2024-02-17,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,52.2,175,9135.0,70.34,161777,6.2,Company Card,FUEL-55518
FUEL-02681,TRP-2681,AST-033,DRV-015,2024-05-03,00:00:00,Uganda,Mbarara,Shell - Mbarara,Diesel,203.8,6200,1263560.0,341.16,78879,6.4,Company Card,FUEL-34934
FUEL-02682,TRP-2682,AST-082,DRV-047,2024-10-13,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,125.9,175,22032.5,169.65,166718,6.0,Company Card,FUEL-97142
FUEL-02683,TRP-2683,AST-048,DRV-034,2024-08-21,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,116.2,175,20335.0,156.58,186399,5.5,Cash,FUEL-98175
FUEL-02684,TRP-2684,AST-082,DRV-047,2024-04-26,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,138.3,175,24202.5,186.36,164642,5.8,Cash,FUEL-84267
FUEL-02685,TRP-2685,AST-066,DRV-021,2025-02-27,00:00:00,Tanzania,Dar es Salaam,Kobil - Dar es Salaam,Diesel,114.3,4850,554355.0,221.74,165783,6.0,Cash,FUEL-16721
FUEL-02686,TRP-2686,AST-048,DRV-034,2025-01-18,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,131.8,175,23065.0,177.6,185739,5.9,Cash,FUEL-92953
FUEL-02687,TRP-2687,AST-043,DRV-021,2024-09-04,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,75.7,4850,367145.0,146.86,179662,5.7,Cash,FUEL-59423
FUEL-02688,TRP-2688,AST-014,DRV-099,2024-03-01,00:00:00,Ethiopia,Dire Dawa,Puma Energy - Dire Dawa,Diesel,152.3,67,10204.1,183.67,209460,6.1,Company Card,FUEL-91356
FUEL-02689,TRP-2689,AST-116,DRV-122,2025-02-21,00:00:00,Uganda,Entebbe,Shell - Entebbe,Diesel,185.7,6200,1151340.0,310.86,46962,6.3,Company Card,FUEL-91283
FUEL-02690,TRP-2690,AST-119,DRV-022,2024-10-19,00:00:00,Ethiopia,Bahir Dar,Shell - Bahir Dar,Diesel,114.1,67,7644.7,137.6,176096,6.2,Cash,FUEL-34405
FUEL-02691,TRP-2691,AST-061,DRV-125,2024-05-22,00:00:00,Rwanda,Gisenyi,Kobil - Gisenyi,Diesel,19.0,1470,27930.0,21.51,89146,6.3,Company Card,FUEL-12174
FUEL-02692,TRP-2692,AST-029,DRV-105,2024-03-25,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,115.3,175,20177.5,155.37,111382,5.1,Cash,FUEL-56631
FUEL-02693,TRP-2693,AST-038,DRV-119,2025-02-20,00:00:00,Kenya,Eldoret,Puma Energy - Eldoret,Diesel,189.6,175,33180.0,255.49,43509,5.7,Company Card,FUEL-16806
FUEL-02694,TRP-2694,AST-049,DRV-103,2024-03-15,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,64.7,175,11322.5,87.18,172412,5.0,Company Card,FUEL-32380
FUEL-02695,TRP-2695,AST-049,DRV-103,2024-06-23,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,79.3,175,13877.5,106.86,168686,5.4,Company Card,FUEL-96049
FUEL-02696,TRP-2696,AST-076,DRV-041,2024-09-14,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,127.2,175,22260.0,171.4,154131,5.2,Cash,FUEL-15650
FUEL-02697,TRP-2697,AST-028,DRV-092,2024-08-05,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,114.1,175,19967.5,153.75,134250,5.6,Cash,FUEL-85533
FUEL-02698,TRP-2698,AST-080,DRV-129,2024-06-03,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,78.2,1470,114954.0,88.51,217454,5.2,Cash,FUEL-69990
FUEL-02699,TRP-2699,AST-049,DRV-103,2024-11-17,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,43.6,175,7630.0,58.75,172211,5.6,Cash,FUEL-83507
FUEL-02700,TRP-2700,AST-044,DRV-001,2024-05-12,00:00:00,Uganda,Gulu,Shell - Gulu,Diesel,16.1,6200,99820.0,26.95,104231,6.2,Company Card,FUEL-55526
FUEL-02701,TRP-2701,AST-085,DRV-113,2024-05-16,00:00:00,Tanzania,Dar es Salaam,Shell - Dar es Salaam,Diesel,51.1,4850,247835.0,99.13,238698,5.4,Cash,FUEL-14267
FUEL-02702,TRP-2702,AST-003,DRV-105,2024-09-08,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,86.1,175,15067.5,116.02,176285,5.6,Cash,FUEL-10738
FUEL-02703,TRP-2703,AST-014,DRV-099,2024-11-12,00:00:00,Ethiopia,Mekele,Shell - Mekele,Diesel,128.1,67,8582.7,154.49,210778,5.1,Company Card,FUEL-83504
FUEL-02704,TRP-2704,AST-040,DRV-070,2024-07-18,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,13.6,175,2380.0,18.33,193909,5.4,Cash,FUEL-96547
FUEL-02705,TRP-2705,AST-109,DRV-047,2024-10-14,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,194.5,175,34037.5,262.09,160206,5.2,Company Card,FUEL-10345
FUEL-02706,TRP-2706,AST-067,DRV-060,2024-12-08,00:00:00,Rwanda,Gisenyi,Total - Gisenyi,Diesel,22.0,1470,32340.0,24.9,23132,6.0,Company Card,FUEL-73262
FUEL-02707,TRP-2707,AST-055,DRV-077,2024-09-22,00:00:00,Rwanda,Gisenyi,Shell - Gisenyi,Diesel,108.1,1470,158907.0,122.36,173338,6.3,Cash,FUEL-41290
FUEL-02708,TRP-2708,AST-088,DRV-049,2025-01-21,00:00:00,Ethiopia,Bahir Dar,Shell - Bahir Dar,Diesel,76.7,67,5138.9,92.5,220943,6.3,Company Card,FUEL-88150
FUEL-02709,TRP-2709,AST-087,DRV-002,2025-01-07,00:00:00,Tanzania,Dar es Salaam,Puma Energy - Dar es Salaam,Diesel,190.3,4850,922955.0,369.18,138875,5.6,Cash,FUEL-52495
FUEL-02710,TRP-2710,AST-080,DRV-129,2025-01-27,00:00:00,Rwanda,Cyangugu,Puma Energy - Cyangugu,Diesel,50.0,1470,73500.0,56.59,220343,6.4,Company Card,FUEL-86056
FUEL-02711,TRP-2711,AST-063,DRV-133,2024-10-20,00:00:00,Tanzania,Arusha,Kobil - Arusha,Diesel,20.3,4850,98455.0,39.38,88424,5.0,Cash,FUEL-65762
FUEL-02712,TRP-2712,AST-058,DRV-077,2025-01-19,00:00:00,Rwanda,Butare,Shell - Butare,Diesel,16.1,1470,23667.0,18.22,33539,6.5,Cash,FUEL-73353
FUEL-02713,TRP-2713,AST-101,DRV-109,2025-01-05,00:00:00,Ethiopia,Addis Ababa,Shell - Addis Ababa,Diesel,85.3,67,5715.1,102.87,204581,5.8,Company Card,FUEL-76666
FUEL-02714,TRP-2714,AST-102,DRV-140,2025-02-20,00:00:00,Rwanda,Butare,Puma Energy - Butare,Diesel,79.3,1470,116571.0,89.76,147509,5.9,Cash,FUEL-28165
FUEL-02715,TRP-2715,AST-063,DRV-133,2024-09-06,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,70.3,4850,340955.0,136.38,94578,6.2,Cash,FUEL-80276
FUEL-02716,TRP-2716,AST-112,DRV-057,2024-07-07,00:00:00,Tanzania,Dodoma,Shell - Dodoma,Diesel,126.6,4850,614010.0,245.6,166261,6.0,Company Card,FUEL-56451
FUEL-02717,TRP-2717,AST-107,DRV-004,2024-09-18,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,69.2,175,12110.0,93.25,117988,6.1,Company Card,FUEL-77846
FUEL-02718,TRP-2718,AST-107,DRV-004,2024-01-15,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,125.2,175,21910.0,168.71,116862,6.4,Company Card,FUEL-47784
FUEL-02719,TRP-2719,AST-037,DRV-101,2024-07-29,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,204.9,175,35857.5,276.1,156265,5.4,Cash,FUEL-16707
FUEL-02720,TRP-2720,AST-018,DRV-029,2024-10-12,00:00:00,Kenya,Eldoret,Puma Energy - Eldoret,Diesel,20.8,175,3640.0,28.03,212313,5.6,Cash,FUEL-54284
FUEL-02721,TRP-2721,AST-107,DRV-004,2024-02-12,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,83.5,175,14612.5,112.52,121224,6.4,Company Card,FUEL-67394
FUEL-02722,TRP-2722,AST-088,DRV-049,2024-06-23,00:00:00,Ethiopia,Bahir Dar,Kobil - Bahir Dar,Diesel,223.1,67,14947.7,269.06,224253,6.0,Company Card,FUEL-52914
FUEL-02723,TRP-2723,AST-037,DRV-101,2024-08-07,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,51.2,175,8960.0,68.99,150277,5.2,Cash,FUEL-56805
FUEL-02724,TRP-2724,AST-001,DRV-084,2024-09-29,00:00:00,Uganda,Mbarara,Puma Energy - Mbarara,Diesel,70.4,6200,436480.0,117.85,45746,5.2,Company Card,FUEL-42259
FUEL-02725,TRP-2725,AST-041,DRV-044,2024-03-06,00:00:00,Kenya,Nakuru,Total - Nakuru,Diesel,230.4,175,40320.0,310.46,210827,5.7,Cash,FUEL-64075
FUEL-02726,TRP-2726,AST-110,DRV-028,2024-12-18,00:00:00,Uganda,Entebbe,Kobil - Entebbe,Diesel,111.2,6200,689440.0,186.15,149345,5.4,Company Card,FUEL-33993
FUEL-02727,TRP-2727,AST-067,DRV-060,2024-05-17,00:00:00,Rwanda,Ruhengeri,Puma Energy - Ruhengeri,Diesel,122.1,1470,179487.0,138.2,24589,6.4,Cash,FUEL-28757
FUEL-02728,TRP-2728,AST-070,DRV-047,2025-01-31,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,107.0,175,18725.0,144.18,78116,5.1,Cash,FUEL-73236
FUEL-02729,TRP-2729,AST-055,DRV-077,2024-04-18,00:00:00,Rwanda,Gisenyi,Kobil - Gisenyi,Diesel,165.8,1470,243726.0,187.67,173667,6.2,Company Card,FUEL-52258
FUEL-02730,TRP-2730,AST-040,DRV-070,2024-03-12,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,13.0,175,2275.0,17.52,196016,6.3,Cash,FUEL-58537
FUEL-02731,TRP-2731,AST-082,DRV-047,2024-10-21,00:00:00,Kenya,Kisumu,Kobil - Kisumu,Diesel,15.7,175,2747.5,21.16,164665,6.4,Cash,FUEL-11677
FUEL-02732,TRP-2732,AST-014,DRV-099,2024-08-05,00:00:00,Ethiopia,Mekele,Puma Energy - Mekele,Diesel,116.9,67,7832.3,140.98,205892,5.6,Cash,FUEL-26072
FUEL-02733,TRP-2733,AST-097,DRV-130,2025-02-01,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,102.9,175,18007.5,138.66,102103,5.9,Cash,FUEL-33736
FUEL-02734,TRP-2734,AST-041,DRV-044,2024-08-29,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,125.3,175,21927.5,168.84,209057,5.1,Company Card,FUEL-93902
