invoice_id,trip_id,client_id,invoice_date,due_date,invoice_amount_usd,tax_amount_usd,total_amount_usd,payment_status,payment_date,payment_method,currency,exchange_rate_to_usd,late_payment_days,discount_applied_usd,outstanding_amount_usd
INV-2738,TRP-2738,CLT-018,2024-03-19,2024-05-18,1168.8,210.38,1379.18,Paid,2024-04-30,Mobile Money,TZS,0.0004,0,0,0
INV-2739,TRP-2739,CLT-022,2024-05-25,2024-07-09,131.52,23.67,155.19,Paid,2024-06-28,Cash,TZS,0.0004,0,0,0
INV-2740,TRP-2740,CLT-002,2024-12-28,2025-02-11,716.88,129.04,845.92,Paid,2025-02-15,Bank Transfer,KES,0.0077,4,0,0
INV-2741,TRP-2741,CLT-009,2024-09-03,2024-10-18,550.0,99.0,649.0,Paid,2024-10-01,Cash,RWF,0.00077,0,0,0
INV-2742,TRP-2742,CLT-017,2024-01-09,2024-02-08,826.92,148.85,975.77,Paid,2024-02-10,Check,KES,0.0077,2,0,0
INV-2743,TRP-2743,CLT-047,2024-06-10,2024-07-10,7743.6,1393.85,9137.45,Partially Paid,2024-07-14,Bank Transfer,TZS,0.0004,4,0,3236.42
INV-2744,TRP-2744,CLT-007,2024-06-10,2024-08-09,2725.6,490.61,3216.21,Paid,2024-07-16,Bank Transfer,KES,0.0077,0,136.28,0
INV-2745,TRP-2745,CLT-013,2024-07-14,2024-08-28,116.2,20.92,137.12,Paid,2024-08-15,Check,KES,0.0077,0,0,0
INV-2746,TRP-2746,CLT-051,2024-01-08,2024-02-22,108.9,19.6,128.5,Paid,2024-02-15,Check,RWF,0.00077,0,0,0
INV-2747,TRP-2747,CLT-035,2024-10-12,2024-10-27,2673.2,481.18,3154.38,Paid,2024-10-26,Cash,TZS,0.0004,0,133.66,0
INV-2748,TRP-2748,CLT-019,2024-10-30,2024-11-29,1406.65,253.2,1659.85,Paid,2024-11-15,Check,KES,0.0077,0,0,0
INV-2749,TRP-2749,CLT-005,2024-02-21,2024-03-22,631.35,113.64,744.99,Paid,2024-03-17,Check,UGX,0.00027,0,0,0
INV-2750,TRP-2750,CLT-053,2025-01-11,2025-02-25,184.8,33.26,218.06,Paid,2025-02-26,Check,KES,0.0077,1,0,0
INV-2751,TRP-2751,CLT-018,2024-12-25,2025-02-23,345.24,62.14,407.38,Paid,2025-01-28,Bank Transfer,TZS,0.0004,0,0,0
INV-2752,TRP-2752,CLT-009,2024-08-17,2024-10-01,624.45,112.4,736.85,Paid,2024-09-16,Check,KES,0.0077,0,0,0
INV-2753,TRP-2753,CLT-030,2024-04-05,2024-05-20,1469.2,264.46,1733.66,Paid,2024-05-04,Cash,ETB,0.018,0,0,0
INV-2754,TRP-2754,CLT-010,2024-02-20,2024-04-20,4393.2,790.78,5183.98,Paid,2024-04-21,Check,KES,0.0077,1,219.66,0
INV-2755,TRP-2755,CLT-074,2024-06-17,2024-07-02,336.36,60.54,396.9,Paid,2024-07-01,Check,UGX,0.00027,0,0,0
INV-2756,TRP-2756,CLT-022,2024-08-15,2024-09-29,118.44,21.32,139.76,Unpaid,,,TZS,0.0004,519,0,139.76
INV-2757,TRP-2757,CLT-030,2024-02-05,2024-03-21,2011.2,362.02,2373.22,Paid,2024-03-15,Cash,TZS,0.0004,0,100.56,0
INV-2758,TRP-2758,CLT-044,2024-04-29,2024-05-29,802.9,144.52,947.42,Paid,2024-05-31,Bank Transfer,ETB,0.018,2,0,0
INV-2759,TRP-2759,CLT-020,2024-10-11,2024-12-10,1718.5,309.33,2027.83,Paid,2024-12-12,Check,KES,0.0077,2,85.93,0
INV-2760,TRP-2760,CLT-035,2024-05-28,2024-06-12,719.25,129.47,848.72,Paid,2024-06-13,Mobile Money,RWF,0.00077,1,0,0
INV-2761,TRP-2761,CLT-024,2024-10-15,2024-11-14,1424.4,256.39,1680.79,Paid,2024-11-08,Mobile Money,RWF,0.00077,0,0,0
INV-2762,TRP-2762,CLT-066,2024-03-30,2024-04-29,619.9,111.58,731.48,Paid,2024-05-01,Bank Transfer,KES,0.0077,2,0,0
INV-2763,TRP-2763,CLT-075,2024-11-14,2024-12-29,1010.55,181.9,1192.45,Paid,2024-12-31,Check,TZS,0.0004,2,0,0
INV-2764,TRP-2764,CLT-059,2024-08-30,2024-10-14,306.5,55.17,361.67,Paid,2024-09-23,Bank Transfer,UGX,0.00027,0,0,0
INV-2765,TRP-2765,CLT-037,2024-06-21,2024-07-06,1716.68,309.0,2025.68,Paid,2024-07-05,Bank Transfer,TZS,0.0004,0,85.83,0
INV-2766,TRP-2766,CLT-027,2024-08-24,2024-10-23,411.6,74.09,485.69,Paid,2024-10-21,Mobile Money,TZS,0.0004,0,0,0
INV-2767,TRP-2767,CLT-035,2024-01-19,2024-02-03,216.5,38.97,255.47,Paid,2024-01-29,Cash,RWF,0.00077,0,0,0
INV-2768,TRP-2768,CLT-006,2025-01-22,2025-03-08,1368.36,246.3,1614.66,Paid,2025-02-17,Cash,UGX,0.00027,0,0,0
INV-2769,TRP-2769,CLT-018,2024-01-19,2024-03-19,6309.6,1135.73,7445.33,Paid,2024-02-22,Mobile Money,UGX,0.00027,0,315.48,0
INV-2770,TRP-2770,CLT-030,2024-01-11,2024-02-25,721.68,129.9,851.58,Paid,2024-02-06,Bank Transfer,TZS,0.0004,0,0,0
INV-2771,TRP-2771,CLT-029,2024-04-27,2024-05-12,852.0,153.36,1005.36,Paid,2024-05-14,Mobile Money,RWF,0.00077,2,0,0
INV-2772,TRP-2772,CLT-005,2024-11-30,2024-12-30,935.1,168.32,1103.42,Paid,2024-12-25,Bank Transfer,KES,0.0077,0,0,0
INV-2773,TRP-2773,CLT-021,2024-05-23,2024-07-07,184.2,33.16,217.36,Paid,2024-06-24,Bank Transfer,KES,0.0077,0,0,0
INV-2774,TRP-2774,CLT-001,2024-09-17,2024-10-17,1644.65,296.04,1940.69,Paid,2024-10-05,Bank Transfer,TZS,0.0004,0,0,0
INV-2775,TRP-2775,CLT-013,2024-03-13,2024-04-27,1060.5,190.89,1251.39,Partially Paid,2024-04-29,Bank Transfer,KES,0.0077,2,0,696.79
INV-2776,TRP-2776,CLT-006,2024-03-05,2024-04-19,213.08,38.35,251.43,Unpaid,,,RWF,0.00077,682,0,251.43
INV-2777,TRP-2777,CLT-018,2024-04-07,2024-06-06,701.25,126.22,827.48,Unpaid,,,UGX,0.00027,634,0,827.48
INV-2778,TRP-2778,CLT-020,2024-08-12,2024-10-11,3313.2,596.38,3909.58,Unpaid,,,RWF,0.00077,507,0,3909.58
INV-2779,TRP-2779,CLT-001,2024-09-06,2024-10-06,770.5,138.69,909.19,Partially Paid,2024-10-08,Check,KES,0.0077,2,0,599.76
INV-2780,TRP-2780,CLT-014,2024-03-28,2024-05-12,1120.24,201.64,1321.88,Partially Paid,2024-05-25,Check,KES,0.0077,13,0,901.46
INV-2781,TRP-2781,CLT-030,2024-10-28,2024-12-12,1613.2,290.38,1903.58,Paid,2024-12-07,Bank Transfer,ETB,0.018,0,0,0
INV-2782,TRP-2782,CLT-056,2024-12-30,2025-01-14,1581.3,284.63,1865.93,Paid,2025-01-17,Bank Transfer,ETB,0.018,3,0,0
INV-2783,TRP-2783,CLT-006,2024-06-15,2024-07-30,1043.25,187.78,1231.04,Paid,2024-07-10,Mobile Money,KES,0.0077,0,0,0
INV-2784,TRP-2784,CLT-053,2024-06-03,2024-07-18,150.92,27.17,178.09,Paid,2024-07-22,Cash,KES,0.0077,4,0,0
INV-2785,TRP-2785,CLT-020,2024-12-19,2025-02-17,2929.2,527.26,3456.46,Paid,2025-02-11,Cash,KES,0.0077,0,146.46,0
INV-2786,TRP-2786,CLT-026,2024-06-29,2024-07-29,914.75,164.66,1079.4,Paid,2024-07-22,Mobile Money,RWF,0.00077,0,0,0
INV-2787,TRP-2787,CLT-030,2024-05-03,2024-06-17,1770.4,318.67,2089.07,Partially Paid,2024-06-27,Check,ETB,0.018,10,0,1100.29
INV-2788,TRP-2788,CLT-024,2024-05-12,2024-06-11,779.85,140.37,920.22,Paid,2024-06-05,Mobile Money,RWF,0.00077,0,0,0
INV-2789,TRP-2789,CLT-016,2024-03-13,2024-04-27,943.8,169.88,1113.68,Paid,2024-04-13,Cash,ETB,0.018,0,0,0
INV-2790,TRP-2790,CLT-053,2024-07-03,2024-08-17,1332.72,239.89,1572.61,Paid,2024-08-02,Cash,KES,0.0077,0,0,0
INV-2791,TRP-2791,CLT-018,2024-09-10,2024-11-09,5881.2,1058.62,6939.82,Paid,2024-10-30,Cash,KES,0.0077,0,294.06,0
INV-2792,TRP-2792,CLT-014,2024-02-14,2024-03-30,1279.3,230.27,1509.57,Partially Paid,2024-04-04,Cash,ETB,0.018,5,0,797.73
INV-2793,TRP-2793,CLT-005,2024-12-13,2025-01-12,577.26,103.91,681.17,Partially Paid,2025-01-16,Check,KES,0.0077,4,0,461.8
INV-2794,TRP-2794,CLT-066,2024-08-17,2024-09-16,850.32,153.06,1003.38,Paid,2024-09-07,Check,RWF,0.00077,0,0,0
INV-2795,TRP-2795,CLT-029,2024-04-16,2024-05-01,635.25,114.34,749.6,Partially Paid,2024-05-14,Cash,RWF,0.00077,13,0,480.79
INV-2796,TRP-2796,CLT-018,2024-04-01,2024-05-31,204.4,36.79,241.19,Paid,2024-05-28,Bank Transfer,UGX,0.00027,0,0,0
INV-2797,TRP-2797,CLT-016,2024-08-20,2024-10-04,568.3,102.29,670.59,Paid,2024-09-24,Mobile Money,ETB,0.018,0,0,0
INV-2798,TRP-2798,CLT-008,2024-07-10,2024-09-08,1492.12,268.58,1760.7,Paid,2024-09-09,Bank Transfer,KES,0.0077,1,0,0
INV-2799,TRP-2799,CLT-026,2024-11-09,2024-12-09,208.5,37.53,246.03,Paid,2024-11-26,Bank Transfer,RWF,0.00077,0,0,0
INV-2800,TRP-2800,CLT-008,2024-10-27,2024-12-26,393.4,70.81,464.21,Paid,2024-12-08,Cash,KES,0.0077,0,0,0
INV-2801,TRP-2801,CLT-002,2025-03-01,2025-04-15,557.7,100.39,658.09,Paid,2025-03-31,Bank Transfer,ETB,0.018,0,0,0
INV-2802,TRP-2802,CLT-022,2024-01-14,2024-02-28,5484.0,987.12,6471.12,Paid,2024-02-12,Cash,ETB,0.018,0,274.2,0
INV-2803,TRP-2803,CLT-051,2024-01-15,2024-02-29,1146.06,206.29,1352.35,Paid,2024-03-03,Check,ETB,0.018,3,0,0
INV-2804,TRP-2804,CLT-025,2024-03-14,2024-03-29,4214.4,758.59,4972.99,Partially Paid,2024-04-06,Check,ETB,0.018,8,0,2995.2
INV-2805,TRP-2805,CLT-001,2024-12-06,2025-01-05,213.84,38.49,252.33,Partially Paid,2025-01-13,Mobile Money,ETB,0.018,8,0,150.55
INV-2806,TRP-2806,CLT-010,2024-04-13,2024-06-12,666.6,119.99,786.59,Paid,2024-05-20,Mobile Money,KES,0.0077,0,0,0
INV-2807,TRP-2807,CLT-030,2024-03-06,2024-04-20,2220.4,399.67,2620.07,Paid,2024-04-15,Cash,ETB,0.018,0,111.02,0
INV-2808,TRP-2808,CLT-069,2024-01-05,2024-01-20,1089.2,196.06,1285.26,Paid,2024-01-24,Cash,KES,0.0077,4,0,0
INV-2809,TRP-2809,CLT-013,2024-10-16,2024-11-30,1087.24,195.7,1282.94,Partially Paid,2024-12-15,Mobile Money,UGX,0.00027,15,0,790.93
INV-2810,TRP-2810,CLT-001,2024-08-07,2024-09-06,2179.6,392.33,2571.93,Paid,2024-08-29,Bank Transfer,KES,0.0077,0,108.98,0
INV-2811,TRP-2811,CLT-013,2024-03-25,2024-05-09,509.2,91.66,600.86,Paid,2024-05-01,Cash,RWF,0.00077,0,0,0
INV-2812,TRP-2812,CLT-008,2024-12-08,2025-02-06,1031.0,185.58,1216.58,Paid,2025-02-03,Cash,TZS,0.0004,0,0,0
INV-2813,TRP-2813,CLT-016,2025-02-19,2025-04-05,915.45,164.78,1080.23,Paid,2025-03-24,Mobile Money,KES,0.0077,0,0,0
INV-2814,TRP-2814,CLT-024,2024-02-19,2024-03-20,1915.2,344.74,2259.94,Paid,2024-03-18,Bank Transfer,ETB,0.018,0,95.76,0
INV-2815,TRP-2815,CLT-053,2024-05-22,2024-07-06,1136.96,204.65,1341.61,Paid,2024-07-04,Bank Transfer,KES,0.0077,0,0,0
INV-2816,TRP-2816,CLT-044,2024-01-22,2024-02-21,8046.0,1448.28,9494.28,Paid,2024-02-06,Cash,KES,0.0077,0,402.3,0
INV-2817,TRP-2817,CLT-029,2024-09-03,2024-09-18,988.8,177.98,1166.78,Partially Paid,2024-09-26,Mobile Money,KES,0.0077,8,0,373.42
INV-2818,TRP-2818,CLT-051,2024-08-17,2024-10-01,2368.8,426.38,2795.18,Partially Paid,2024-10-09,Cash,TZS,0.0004,8,0,892.0
INV-2819,TRP-2819,CLT-008,2024-05-24,2024-07-23,986.0,177.48,1163.48,Paid,2024-07-27,Cash,ETB,0.018,4,0,0
INV-2820,TRP-2820,CLT-037,2024-02-26,2024-03-12,666.3,119.93,786.23,Paid,2024-03-11,Check,ETB,0.018,0,0,0
INV-2821,TRP-2821,CLT-004,2024-03-06,2024-04-05,981.2,176.62,1157.82,Paid,2024-03-25,Cash,ETB,0.018,0,0,0
INV-2822,TRP-2822,CLT-024,2024-08-02,2024-09-01,695.2,125.14,820.34,Paid,2024-09-06,Bank Transfer,RWF,0.00077,5,0,0
INV-2823,TRP-2823,CLT-026,2024-11-09,2024-12-09,522.96,94.13,617.09,Paid,2024-12-08,Cash,TZS,0.0004,0,0,0
INV-2824,TRP-2824,CLT-051,2024-11-09,2024-12-24,2025.6,364.61,2390.21,Paid,2024-12-15,Bank Transfer,RWF,0.00077,0,101.28,0
INV-2825,TRP-2825,CLT-044,2024-08-13,2024-09-12,4783.2,860.98,5644.18,Paid,2024-09-03,Cash,KES,0.0077,0,239.16,0
INV-2826,TRP-2826,CLT-021,2024-12-08,2025-01-22,499.32,89.88,589.2,Paid,2025-01-20,Bank Transfer,TZS,0.0004,0,0,0
INV-2827,TRP-2827,CLT-005,2025-01-17,2025-02-16,1305.5,234.99,1540.49,Paid,2025-02-01,Bank Transfer,UGX,0.00027,0,0,0
INV-2828,TRP-2828,CLT-035,2024-07-20,2024-08-04,1403.5,252.63,1656.13,Paid,2024-08-01,Check,UGX,0.00027,0,0,0
INV-2829,TRP-2829,CLT-044,2024-03-26,2024-04-25,612.92,110.33,723.25,Paid,2024-04-17,Check,KES,0.0077,0,0,0
INV-2830,TRP-2830,CLT-003,2024-12-05,2024-12-20,426.72,76.81,503.53,Paid,2024-12-15,Mobile Money,KES,0.0077,0,0,0
INV-2831,TRP-2831,CLT-059,2024-09-21,2024-11-05,1153.5,207.63,1361.13,Paid,2024-10-16,Cash,KES,0.0077,0,0,0
INV-2832,TRP-2832,CLT-019,2024-02-02,2024-03-03,251.5,45.27,296.77,Partially Paid,2024-03-06,Check,UGX,0.00027,3,0,202.33
INV-2833,TRP-2833,CLT-056,2024-08-27,2024-09-11,231.0,41.58,272.58,Paid,2024-09-12,Bank Transfer,UGX,0.00027,1,0,0
INV-2834,TRP-2834,CLT-001,2024-09-11,2024-10-11,1030.14,185.43,1215.57,Paid,2024-10-14,Cash,TZS,0.0004,3,0,0
INV-2835,TRP-2835,CLT-025,2024-03-03,2024-03-18,1905.05,342.91,2247.96,Paid,2024-03-18,Bank Transfer,KES,0.0077,0,95.25,0
INV-2836,TRP-2836,CLT-021,2024-07-12,2024-08-26,176.9,31.84,208.74,Partially Paid,2024-08-28,Cash,KES,0.0077,2,0,145.03
INV-2837,TRP-2837,CLT-066,2024-03-28,2024-04-27,1561.6,281.09,1842.69,Paid,2024-04-13,Cash,KES,0.0077,0,0,0
INV-2838,TRP-2838,CLT-022,2024-04-09,2024-05-24,312.12,56.18,368.3,Partially Paid,2024-05-28,Cash,UGX,0.00027,4,0,221.78
INV-2839,TRP-2839,CLT-048,2024-06-17,2024-08-16,91.4,16.45,107.85,Paid,2024-07-29,Bank Transfer,KES,0.0077,0,0,0
INV-2840,TRP-2840,CLT-067,2024-05-22,2024-06-06,3343.2,601.78,3944.98,Paid,2024-06-08,Check,TZS,0.0004,2,167.16,0
INV-2841,TRP-2841,CLT-016,2024-12-30,2025-02-13,981.45,176.66,1158.11,Paid,2025-02-11,Check,ETB,0.018,0,0,0
INV-2842,TRP-2842,CLT-048,2024-02-05,2024-04-05,80.9,14.56,95.46,Paid,2024-04-07,Bank Transfer,RWF,0.00077,2,0,0
INV-2843,TRP-2843,CLT-053,2025-02-05,2025-03-22,1392.6,250.67,1643.27,Partially Paid,2025-04-04,Bank Transfer,RWF,0.00077,13,0,620.15
INV-2844,TRP-2844,CLT-016,2024-09-29,2024-11-13,556.65,100.2,656.85,Paid,2024-10-26,Cash,RWF,0.00077,0,0,0
INV-2845,TRP-2845,CLT-013,2024-12-10,2025-01-24,634.0,114.12,748.12,Paid,2025-01-27,Cash,TZS,0.0004,3,0,0
INV-2846,TRP-2846,CLT-051,2024-07-10,2024-08-24,842.4,151.63,994.03,Paid,2024-08-18,Mobile Money,KES,0.0077,0,0,0
INV-2847,TRP-2847,CLT-056,2024-08-15,2024-08-30,6448.8,1160.78,7609.58,Paid,2024-08-30,Bank Transfer,KES,0.0077,0,322.44,0
INV-2848,TRP-2848,CLT-048,2024-07-21,2024-09-19,1240.02,223.2,1463.22,Paid,2024-09-11,Bank Transfer,KES,0.0077,0,0,0
INV-2849,TRP-2849,CLT-026,2025-02-11,2025-03-13,1506.4,271.15,1777.55,Paid,2025-02-27,Check,KES,0.0077,0,0,0
INV-2850,TRP-2850,CLT-022,2024-09-24,2024-11-08,5434.8,978.26,6413.06,Paid,2024-10-29,Mobile Money,KES,0.0077,0,271.74,0
INV-2851,TRP-2851,CLT-042,2024-03-23,2024-05-07,311.58,56.08,367.66,Paid,2024-05-07,Check,TZS,0.0004,0,0,0
INV-2852,TRP-2852,CLT-001,2024-07-20,2024-08-19,667.8,120.2,788.0,Paid,2024-08-21,Mobile Money,UGX,0.00027,2,0,0
INV-2853,TRP-2853,CLT-006,2024-08-09,2024-09-23,379.68,68.34,448.02,Paid,2024-09-23,Mobile Money,TZS,0.0004,0,0,0
INV-2854,TRP-2854,CLT-037,2025-02-19,2025-03-06,400.75,72.13,472.88,Unpaid,,,TZS,0.0004,361,0,472.88
INV-2855,TRP-2855,CLT-019,2024-09-25,2024-10-25,1810.2,325.84,2136.04,Paid,2024-10-10,Check,UGX,0.00027,0,90.51,0
INV-2856,TRP-2856,CLT-077,2024-11-15,2024-12-30,387.0,69.66,456.66,Paid,2025-01-02,Check,TZS,0.0004,3,0,0
INV-2857,TRP-2857,CLT-013,2025-02-26,2025-04-12,1061.48,191.07,1252.55,Paid,2025-04-01,Check,KES,0.0077,0,0,0
INV-2858,TRP-2858,CLT-010,2024-08-09,2024-10-08,257.62,46.37,303.99,Paid,2024-09-21,Cash,UGX,0.00027,0,0,0
INV-2859,TRP-2859,CLT-018,2024-05-05,2024-07-04,4753.2,855.58,5608.78,Paid,2024-06-13,Bank Transfer,KES,0.0077,0,237.66,0
INV-2860,TRP-2860,CLT-044,2025-02-03,2025-03-05,402.9,72.52,475.42,Paid,2025-03-03,Cash,UGX,0.00027,0,0,0
INV-2861,TRP-2861,CLT-050,2025-01-19,2025-02-18,4221.6,759.89,4981.49,Paid,2025-02-21,Bank Transfer,UGX,0.00027,3,211.08,0
INV-2862,TRP-2862,CLT-005,2024-12-28,2025-01-27,169.35,30.48,199.83,Partially Paid,2025-02-03,Cash,KES,0.0077,7,0,105.11
INV-2863,TRP-2863,CLT-013,2024-06-07,2024-07-22,1669.25,300.46,1969.71,Paid,2024-07-12,Bank Transfer,UGX,0.00027,0,0,0
INV-2864,TRP-2864,CLT-069,2024-11-26,2024-12-11,1450.12,261.02,1711.14,Paid,2024-12-16,Check,ETB,0.018,5,0,0
INV-2865,TRP-2865,CLT-001,2024-05-25,2024-06-24,738.75,132.97,871.73,Paid,2024-06-13,Mobile Money,TZS,0.0004,0,0,0
INV-2866,TRP-2866,CLT-024,2024-04-29,2024-05-29,1992.8,358.7,2351.5,Paid,2024-05-31,Bank Transfer,ETB,0.018,2,99.64,0
INV-2867,TRP-2867,CLT-018,2025-02-24,2025-04-25,5218.8,939.38,6158.18,Paid,2025-04-11,Mobile Money,TZS,0.0004,0,260.94,0
INV-2868,TRP-2868,CLT-009,2024-05-11,2024-06-25,777.75,140.0,917.75,Paid,2024-06-24,Bank Transfer,TZS,0.0004,0,0,0
INV-2869,TRP-2869,CLT-053,2024-12-04,2025-01-18,833.8,150.08,983.88,Paid,2025-01-05,Bank Transfer,RWF,0.00077,0,0,0
INV-2870,TRP-2870,CLT-020,2024-12-30,2025-02-28,563.0,101.34,664.34,Paid,2025-02-28,Mobile Money,TZS,0.0004,0,0,0
INV-2871,TRP-2871,CLT-044,2024-02-19,2024-03-20,6536.4,1176.55,7712.95,Paid,2024-03-22,Bank Transfer,KES,0.0077,2,326.82,0
INV-2872,TRP-2872,CLT-005,2025-01-16,2025-02-15,1177.25,211.91,1389.15,Partially Paid,2025-02-16,Mobile Money,ETB,0.018,1,0,633.75
INV-2873,TRP-2873,CLT-044,2024-11-08,2024-12-08,70.8,12.74,83.54,Paid,2024-12-01,Cash,KES,0.0077,0,0,0
INV-2874,TRP-2874,CLT-044,2024-03-16,2024-04-15,1823.08,328.15,2151.23,Paid,2024-04-01,Bank Transfer,UGX,0.00027,0,91.15,0
INV-2875,TRP-2875,CLT-055,2024-09-12,2024-09-27,8185.2,1473.34,9658.54,Paid,2024-09-26,Bank Transfer,UGX,0.00027,0,409.26,0
INV-2876,TRP-2876,CLT-002,2024-10-24,2024-12-08,680.04,122.41,802.45,Paid,2024-11-19,Bank Transfer,TZS,0.0004,0,0,0
INV-2877,TRP-2877,CLT-001,2024-07-20,2024-08-19,1513.75,272.47,1786.22,Paid,2024-08-13,Mobile Money,RWF,0.00077,0,0,0
INV-2878,TRP-2878,CLT-008,2025-01-17,2025-03-18,1028.44,185.12,1213.56,Paid,2025-02-25,Cash,TZS,0.0004,0,0,0
INV-2879,TRP-2879,CLT-010,2024-06-24,2024-08-23,1302.84,234.51,1537.35,Paid,2024-08-24,Check,KES,0.0077,1,0,0
INV-2880,TRP-2880,CLT-021,2024-04-24,2024-06-08,531.74,95.71,627.45,Paid,2024-05-18,Mobile Money,RWF,0.00077,0,0,0
INV-2881,TRP-2881,CLT-026,2024-10-28,2024-11-27,953.5,171.63,1125.13,Paid,2024-11-29,Bank Transfer,UGX,0.00027,2,0,0
INV-2882,TRP-2882,CLT-024,2024-02-02,2024-03-03,5773.2,1039.18,6812.38,Partially Paid,2024-03-05,Check,TZS,0.0004,2,0,3996.33
INV-2883,TRP-2883,CLT-018,2024-02-18,2024-04-18,1101.52,198.27,1299.79,Paid,2024-04-05,Check,TZS,0.0004,0,0,0
INV-2884,TRP-2884,CLT-033,2025-01-17,2025-03-18,620.1,111.62,731.72,Unpaid,,,RWF,0.00077,349,0,731.72
INV-2885,TRP-2885,CLT-047,2024-06-20,2024-07-20,504.48,90.81,595.29,Paid,2024-07-20,Cash,KES,0.0077,0,0,0
INV-2886,TRP-2886,CLT-024,2024-08-11,2024-09-10,838.5,150.93,989.43,Paid,2024-08-26,Cash,ETB,0.018,0,0,0
INV-2887,TRP-2887,CLT-013,2024-07-06,2024-08-20,6655.2,1197.94,7853.14,Paid,2024-08-07,Cash,TZS,0.0004,0,332.76,0
INV-2888,TRP-2888,CLT-066,2024-05-27,2024-06-26,224.0,40.32,264.32,Paid,2024-06-18,Mobile Money,KES,0.0077,0,0,0
INV-2889,TRP-2889,CLT-014,2024-08-28,2024-10-12,830.72,149.53,980.25,Partially Paid,2024-10-18,Mobile Money,KES,0.0077,6,0,424.51
INV-2890,TRP-2890,CLT-014,2024-01-21,2024-03-06,1176.56,211.78,1388.34,Paid,2024-02-14,Mobile Money,TZS,0.0004,0,0,0
INV-2891,TRP-2891,CLT-013,2024-05-05,2024-06-19,243.88,43.9,287.78,Paid,2024-06-16,Bank Transfer,KES,0.0077,0,0,0
INV-2892,TRP-2892,CLT-044,2024-02-03,2024-03-04,1272.92,229.13,1502.05,Paid,2024-02-25,Bank Transfer,ETB,0.018,0,0,0
INV-2893,TRP-2893,CLT-008,2025-02-01,2025-04-02,1178.75,212.17,1390.92,Paid,2025-03-18,Check,KES,0.0077,0,0,0
INV-2894,TRP-2894,CLT-053,2024-08-17,2024-10-01,750.06,135.01,885.07,Paid,2024-09-13,Mobile Money,RWF,0.00077,0,0,0
INV-2895,TRP-2895,CLT-037,2024-06-21,2024-07-06,479.4,86.29,565.69,Partially Paid,2024-07-16,Check,ETB,0.018,10,0,230.03
INV-2896,TRP-2896,CLT-013,2024-10-18,2024-12-02,102.84,18.51,121.35,Partially Paid,2024-12-16,Check,KES,0.0077,14,0,84.91
INV-2897,TRP-2897,CLT-029,2024-03-07,2024-03-22,1235.64,222.42,1458.06,Partially Paid,2024-03-29,Mobile Money,KES,0.0077,7,0,543.97
INV-2898,TRP-2898,CLT-047,2024-03-26,2024-04-25,514.2,92.56,606.76,Paid,2024-04-13,Cash,KES,0.0077,0,0,0
INV-2899,TRP-2899,CLT-066,2024-08-23,2024-09-22,592.6,106.67,699.27,Paid,2024-09-26,Check,UGX,0.00027,4,0,0
INV-2900,TRP-2900,CLT-010,2024-01-20,2024-03-20,6316.8,1137.02,7453.82,Paid,2024-02-20,Mobile Money,KES,0.0077,0,315.84,0
INV-2901,TRP-2901,CLT-053,2024-09-01,2024-10-16,1013.32,182.4,1195.72,Partially Paid,2024-10-29,Bank Transfer,TZS,0.0004,13,0,644.26
INV-2902,TRP-2902,CLT-048,2024-09-03,2024-11-02,112.3,20.21,132.51,Paid,2024-10-31,Mobile Money,ETB,0.018,0,0,0
INV-2903,TRP-2903,CLT-006,2024-09-01,2024-10-16,1069.92,192.59,1262.51,Paid,2024-10-07,Mobile Money,KES,0.0077,0,0,0
INV-2904,TRP-2904,CLT-066,2024-08-29,2024-09-28,406.8,73.22,480.02,Paid,2024-10-02,Mobile Money,KES,0.0077,4,0,0
INV-2905,TRP-2905,CLT-008,2025-02-16,2025-04-17,1051.75,189.31,1241.07,Paid,2025-04-19,Cash,TZS,0.0004,2,0,0
INV-2906,TRP-2906,CLT-075,2024-07-14,2024-08-28,688.0,123.84,811.84,Paid,2024-09-02,Mobile Money,KES,0.0077,5,0,0
INV-2907,TRP-2907,CLT-010,2024-11-05,2025-01-04,482.1,86.78,568.88,Partially Paid,2025-01-10,Check,TZS,0.0004,6,0,263.74
INV-2908,TRP-2908,CLT-018,2024-01-27,2024-03-27,471.1,84.8,555.9,Paid,2024-03-30,Bank Transfer,KES,0.0077,3,0,0
INV-2909,TRP-2909,CLT-030,2024-11-25,2025-01-09,2110.4,379.87,2490.27,Paid,2024-12-29,Bank Transfer,ETB,0.018,0,105.52,0
INV-2910,TRP-2910,CLT-013,2025-02-08,2025-03-25,1482.25,266.81,1749.06,Paid,2025-03-24,Bank Transfer,KES,0.0077,0,0,0
INV-2911,TRP-2911,CLT-020,2024-11-06,2025-01-05,1121.5,201.87,1323.37,Unpaid,,,UGX,0.00027,421,0,1323.37
INV-2912,TRP-2912,CLT-030,2024-03-29,2024-05-13,581.16,104.61,685.77,Partially Paid,2024-05-26,Bank Transfer,TZS,0.0004,13,0,334.58
INV-2913,TRP-2913,CLT-059,2024-08-11,2024-09-25,249.75,44.95,294.7,Paid,2024-09-22,Mobile Money,TZS,0.0004,0,0,0
INV-2914,TRP-2914,CLT-013,2024-01-27,2024-03-12,6301.2,1134.22,7435.42,Paid,2024-03-02,Mobile Money,ETB,0.018,0,315.06,0
